ma_period_weekly,confirm_offset,vol_sma_period,rsi_period,feature,quantile,horizon_h,n,mean,median,std,win,var_adj
50,1,20,14,up_wick_ratio,"(0.149, 0.265]",672,306,-0.042898289234582665,-0.07694799889898973,0.2536117032838726,0.32679738562091504,-0.46135759965297246
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",1,310,0.001145399452245003,0.00041125349595871885,0.016550011931802628,0.5161290322580645,-0.02616212023522933
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",6,310,0.0012241437051656529,-0.002585135613713707,0.040669266745785054,0.45483870967741935,-0.06588014642537968
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",24,310,-0.003423095328224721,-0.009330753375309642,0.07510187728632599,0.4096774193548387,-0.1273411928506626
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",72,310,0.0005744759858779045,-0.011452838135523835,0.14345038599514115,0.43548387096774194,-0.23611866090610498
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",168,310,-0.006263158783427675,-0.02999468766373642,0.196222902433707,0.3935483870967742,-0.3300309477990442
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",336,309,-0.012931361792479928,-0.03917220990391712,0.2769891689766066,0.3883495145631068,-0.46996349060388076
50,1,20,14,up_wick_ratio,"(0.265, 0.428]",672,309,-0.025474196771322007,-0.07810304449648708,0.3054987336697391,0.3656957928802589,-0.5295471073263915
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",1,310,0.0010045091388186855,-0.0003530731280161348,0.014923787414542969,0.45483870967741935,-0.02361974009517721
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",6,310,-0.0020671482833563458,-0.00010005003402602242,0.03441986573887688,0.4838709677419355,-0.058859926752503185
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",24,310,-0.005373465429444498,-0.0034169233793021614,0.0652868326506558,0.45806451612903226,-0.11309673930302656
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",72,309,-0.0026503399620068147,-0.00433839479392617,0.0992025299098303,0.4627831715210356,-0.1663345143132268
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",168,309,-0.006183067726685629,-0.01777421937550061,0.16060799086762337,0.42718446601941745,-0.2711862526582642
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",336,308,-0.006197665992759532,-0.016033780951086818,0.22434497084491836,0.4253246753246753,-0.3763668678868748
50,1,20,14,up_wick_ratio,"(0.428, 1.0]",672,307,0.005271781487867797,-0.037768031189083895,0.31505542509047196,0.42671009771986973,-0.514569669911411
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",1,310,0.0024880981566270752,8.755827237094671e-05,0.01603709391329425,0.5032258064516129,-0.02397310680030844
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",6,310,0.0005919042213776604,-0.00032408438595193934,0.03223477436278021,0.46774193548387094,-0.05259547347720968
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",24,310,-0.0014854830283356911,-0.0027229351522404244,0.06376524828550272,0.4645161290322581,-0.10669814269941516
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",72,310,-0.0009473171985479196,-0.00015004003202562233,0.08067224285064796,0.4870967741935484,-0.13405651790211706
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",168,309,0.0013821003967524747,-0.0017921146953405742,0.12487287342842408,0.4563106796116505,-0.20465814076014727
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",336,308,-0.0022667460007692146,-0.0035704161223789055,0.1786147953345068,0.4577922077922078,-0.29698115830270544
50,1,20,14,low_wick_ratio,"(-0.001, 0.0812]",672,307,-0.007816443632045623,-0.03672532517214999,0.2542977223372222,0.3941368078175896,-0.42740768548846225
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",1,310,0.00038361564556413857,0.00015374313154958852,0.016439980054632694,0.5032258064516129,-0.026742351444579808
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",6,310,-0.0002809918714258114,-0.001024511393108496,0.04014300313469195,0.4838709677419355,-0.06651694704366752
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",24,310,-0.0023658764495975457,-0.0016363338654460935,0.07018557072173379,0.4838709677419355,-0.11817206814045829
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",72,310,-0.00248935110856914,-0.004965471846978153,0.08986291676757606,0.4774193548387097,-0.15076316377506963
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",168,310,-0.009413826814274441,-0.02911949543613418,0.1473973330803609,0.38064516129032255,-0.2526194263968699
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",336,309,-0.002894315352182737,-0.023839397741530766,0.20754315793019867,0.44983818770226536,-0.34534052593701053
50,1,20,14,low_wick_ratio,"(0.0812, 0.205]",672,308,-0.010330661821160316,-0.07309845413803723,0.30562272577811045,0.37012987012987014,-0.5146081593550424
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",1,310,0.0006345121547359506,-0.00014909147371583442,0.016144240489750706,0.4774193548387097,-0.026003484653352713
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",6,310,-0.0006615661072374453,-0.0008398775837802352,0.03449990327663541,0.47096774193548385,-0.057586406513685864
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",24,310,-0.0009863603813054275,-0.0004477613536239544,0.06682583697523616,0.4645161290322581,-0.11124899139044507
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",72,308,0.00397996640216044,-0.0004957710522791592,0.14379482168155497,0.4707792207792208,-0.23328148937240523
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",168,307,0.008213950301077817,-0.003992628992629088,0.19851501955624165,0.4755700325732899,-0.3193358319667209
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",336,307,0.006073320356183468,-0.025460455037919938,0.2809203315812327,0.4006514657980456,-0.4574452267528505
50,1,20,14,low_wick_ratio,"(0.205, 0.338]",672,306,-0.002756226467407416,-0.05524748991995437,0.3222935613390179,0.39869281045751637,-0.5345406026767868
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",1,310,0.0022028606491838023,-0.00011308391222708547,0.018163960031315162,0.47419354838709676,-0.027767673402486214
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",6,310,0.003788490176385517,0.00030043618080222156,0.03229070326441376,0.5064516129032258,-0.049491170209897184
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",24,310,-0.0002794543043419285,0.00015035516019878958,0.06913858493471516,0.5064516129032258,-0.11435811944662193
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",72,310,-0.002045673513544136,-0.008952196106779997,0.09568022875651239,0.4612903225806452,-0.15991805096178957
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",168,310,0.0024951219635524673,-0.005986988552045769,0.14855747099552477,0.47096774193548385,-0.24262470517906337
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",336,310,-0.0007335990226168988,-0.006296118858774735,0.2046844311584793,0.4612903225806452,-0.33846291043410776
50,1,20,14,low_wick_ratio,"(0.338, 0.502]",672,310,-0.020252251641143432,-0.05390388013814662,0.26396408542940714,0.3967741935483871,-0.45579299259966516
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",1,310,0.0025048611957973785,0.0026379323033034474,0.01876812486453302,0.5967741935483871,-0.0284625448306821
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",6,310,9.012036097057348e-05,-0.001884101198857735,0.03373298429409532,0.43548387096774194,-0.0555693037242867
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",24,310,0.001362603186048995,-0.0049642432661836655,0.06194295717979994,0.4096774193548387,-0.10084327616062089
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",72,310,0.020241629647678384,0.008953218732671187,0.0985359975764138,0.5516129032258065,-0.14234276635340437
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",168,310,0.006924656117850614,-0.00014997000599875632,0.15272987197069565,0.4935483870967742,-0.2450796326337972
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",336,308,-0.015569262734374974,-0.03740684343744294,0.18564275633992533,0.38961038961038963,-0.32187981069525173
50,1,20,14,low_wick_ratio,"(0.502, 1.0]",672,306,-0.009377808463325229,-0.044305056172703194,0.2623498599653135,0.369281045751634,-0.44225507740609254
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",1,310,0.0007220631978143528,0.0,0.012745144811762206,0.47419354838709676,-0.020307425741593284
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",6,310,0.0005270868719176158,-0.00020004001000278882,0.028281754318843076,0.44193548387096776,-0.046137807754173456
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",24,310,-0.0021163830231146026,-0.00019998000199983323,0.060918049607977684,0.4612903225806452,-0.10263116487627778
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",72,309,-0.0037371818143120653,-0.00019999999999997797,0.07947934254369877,0.4627831715210356,-0.13487809701141504
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",168,308,-0.009431433269112595,-0.002060289358030154,0.12053426407030951,0.41233766233766234,-0.20831296898512328
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",336,306,-0.010087785105464922,-0.005323182698060369,0.1597520834700337,0.4019607843137255,-0.2736787228310205
50,1,20,14,touch_depth,"(-0.000998, 0.00347]",672,305,-0.010191348957777019,-0.012521588946459494,0.2464440609438155,0.39672131147540984,-0.41682404951507257
50,1,20,14,touch_depth,"(0.00347, 0.00914]",1,310,0.0005553550260653539,-0.0001321255510077779,0.013837280165554997,0.4870967741935484,-0.02227615724710039
50,1,20,14,touch_depth,"(0.00347, 0.00914]",6,310,0.0010659023751218655,-0.0012407413077796248,0.029501119961254468,0.4806451612903226,-0.047610945560948005
50,1,20,14,touch_depth,"(0.00347, 0.00914]",24,310,-0.002827640658511721,-0.003984023253350344,0.05232139642339471,0.43870967741935485,-0.08915794475711299
50,1,20,14,touch_depth,"(0.00347, 0.00914]",72,310,-0.0010475726197471875,-0.0007318092333076232,0.08678851041040817,0.49032258064516127,-0.14424861479692067
50,1,20,14,touch_depth,"(0.00347, 0.00914]",168,310,0.005979392995067517,-0.008660286769508974,0.14582165140802586,0.45806451612903226,-0.23462633182817513
50,1,20,14,touch_depth,"(0.00347, 0.00914]",336,310,-0.008956057708720684,-0.01936895221566759,0.1887244787891419,0.44516129032258067,-0.3203514477108048
50,1,20,14,touch_depth,"(0.00347, 0.00914]",672,310,-0.01478171664265367,-0.040302843091203244,0.26282888401788507,0.3967741935483871,-0.448449375272164
50,1,20,14,touch_depth,"(0.00914, 0.0161]",1,310,0.0012032476024530228,0.0002817749063630526,0.013981884186189498,0.5129032258064516,-0.021866861304759646
50,1,20,14,touch_depth,"(0.00914, 0.0161]",6,310,-0.0013181180309334798,-0.0021679299630065207,0.03138975479761147,0.47096774193548385,-0.0531112134469924
50,1,20,14,touch_depth,"(0.00914, 0.0161]",24,310,-0.002630989464790293,0.00021456078914450227,0.06380596496367098,0.5032258064516129,-0.10791083165484741
50,1,20,14,touch_depth,"(0.00914, 0.0161]",72,310,-0.0046468346867853515,-0.007087385400282309,0.08574104237278626,0.46774193548387094,-0.14611955460188267
50,1,20,14,touch_depth,"(0.00914, 0.0161]",168,309,-0.008924872779498582,-0.01316662978535077,0.15030489315318124,0.4563106796116505,-0.25692794648224765
50,1,20,14,touch_depth,"(0.00914, 0.0161]",336,309,-0.021914014612841252,-0.042735042735042694,0.18909551405760552,0.37540453074433655,-0.33392161280789034
50,1,20,14,touch_depth,"(0.00914, 0.0161]",672,307,-0.02189957939587657,-0.0669628030554632,0.2602277725921995,0.36807817589576547,-0.45127540417300566
50,1,20,14,touch_depth,"(0.0161, 0.0314]",1,310,0.002559804908403478,0.0013773383876660716,0.017522623675440285,0.5645161290322581,-0.02635252415607299
50,1,20,14,touch_depth,"(0.0161, 0.0314]",6,310,0.00011439241614216454,-0.00010964912280697625,0.03869077134879779,0.4967741935483871,-0.06372538030937418
50,1,20,14,touch_depth,"(0.0161, 0.0314]",24,310,-0.0005787101206126323,-0.0048508008029019,0.06646930365440731,0.4645161290322581,-0.11025306115038469
50,1,20,14,touch_depth,"(0.0161, 0.0314]",72,309,0.004513140093151702,0.0014777468706537178,0.08852915679334943,0.5080906148867314,-0.14155996861587483
50,1,20,14,touch_depth,"(0.0161, 0.0314]",168,309,-0.0006311012685922613,-0.003992628992629088,0.1382681870944672,0.48220064724919093,-0.2287736099744631
50,1,20,14,touch_depth,"(0.0161, 0.0314]",336,308,-0.00785956073400118,-0.026647852908944725,0.19500903044192486,0.44155844155844154,-0.32962446096317716
50,1,20,14,touch_depth,"(0.0161, 0.0314]",672,307,-0.013584321603887435,-0.07028066998641913,0.29249289610921547,0.3713355048859935,-0.496197600184093
50,1,20,14,touch_depth,"(0.0314, 0.767]",1,310,0.0031734770671721377,0.0013567174705330087,0.024754557916933952,0.5161290322580645,-0.03767154349576888
50,1,20,14,touch_depth,"(0.0314, 0.767]",6,310,0.0031386931478223283,-0.0021596688693998334,0.04325669060468765,0.47419354838709676,-0.0682348463499123
50,1,20,14,touch_depth,"(0.0314, 0.767]",24,310,0.00439915228949765,-0.0048451533693747995,0.08431142579227893,0.4612903225806452,-0.13471470026776258
50,1,20,14,touch_depth,"(0.0314, 0.767]",72,310,0.02363452914549801,0.0038619694763522006,0.15753995356832798,0.5193548387096775,-0.23630639424224315
50,1,20,14,touch_depth,"(0.0314, 0.767]",168,310,0.0224343943777842,-0.013968840429668561,0.20957022358903532,0.46774193548387094,-0.32335647454412403
50,1,20,14,touch_depth,"(0.0314, 0.767]",336,309,0.03334846236732751,-0.002574906367041163,0.3056892904301272,0.49514563106796117,-0.47103886684238233
50,1,20,14,touch_depth,"(0.0314, 0.767]",672,308,0.009777748262201747,-0.05889278595622105,0.34164387601112556,0.3961038961038961,-0.5539346471561554
20,2,20,14,body_ret,"(-0.00183, 0.00255]",1,584,0.0010984060217577466,0.0,0.010877318439545758,0.476027397260274,-0.01684916940349275
20,2,20,14,body_ret,"(-0.00183, 0.00255]",6,583,0.002846437062566052,9.998000399913387e-05,0.029114193826578393,0.5077186963979416,-0.045191982751288294
20,2,20,14,body_ret,"(-0.00183, 0.00255]",24,581,0.00017561630062153281,0.0,0.051601066072464015,0.4784853700516351,-0.0849661427189441
20,2,20,14,body_ret,"(-0.00183, 0.00255]",72,581,-0.001303712306255105,-0.00019999999999997797,0.07827602761046007,0.47160068846815834,-0.13045915786351422
20,2,20,14,body_ret,"(-0.00183, 0.00255]",168,580,-0.004081126022855822,-0.001521216089709121,0.12081835657637786,0.4362068965517241,-0.2034314143738793
20,2,20,14,body_ret,"(-0.00183, 0.00255]",336,577,-0.02349719114042536,-0.0033176768806381096,0.1551720931248046,0.42807625649913345,-0.27953114479635294
20,2,20,14,body_ret,"(-0.00183, 0.00255]",672,576,-0.018283698184523686,-0.045290662931866066,0.38372033742260947,0.3576388888888889,-0.6514222549318293
20,2,20,14,body_ret,"(-0.00852, -0.00183]",1,584,-0.0003749853807391608,-0.0007432719526701548,0.01420636228823228,0.4537671232876712,-0.023815483156322422
20,2,20,14,body_ret,"(-0.00852, -0.00183]",6,584,0.0010284614242251364,0.0,0.03248520903394314,0.4965753424657534,-0.052572133481781046
20,2,20,14,body_ret,"(-0.00852, -0.00183]",24,584,-0.006667743103100893,-0.005546604114120501,0.05915260805392384,0.4366438356164384,-0.10426954639207522
20,2,20,14,body_ret,"(-0.00852, -0.00183]",72,579,0.0009892815917258132,-0.0061619718309858795,0.11062088412245812,0.4680483592400691,-0.18153517721033008
20,2,20,14,body_ret,"(-0.00852, -0.00183]",168,578,-0.01677846753960937,-0.025377392888403127,0.15184028048217416,0.39100346020761245,-0.2673149303351967
20,2,20,14,body_ret,"(-0.00852, -0.00183]",336,578,-0.009458390028208327,-0.03536516746662888,0.34392115575460724,0.3685121107266436,-0.5769282970233103
20,2,20,14,body_ret,"(-0.00852, -0.00183]",672,571,-0.009679480587069368,-0.09921638018200207,0.7922045245238565,0.30122591943957966,-1.3168169460514325
20,2,20,14,body_ret,"(-0.231, -0.00852]",1,585,0.0018139976577121793,0.0014229012206994351,0.02539555123745668,0.5435897435897435,-0.04008866188409134
20,2,20,14,body_ret,"(-0.231, -0.00852]",6,585,0.00549391596714072,0.003794308537194313,0.05353759552686665,0.5470085470085471,-0.08284311665218924
20,2,20,14,body_ret,"(-0.231, -0.00852]",24,585,0.008469908726199722,0.0064949608062709885,0.09251336041316359,0.5367521367521367,-0.1441771359555202
20,2,20,14,body_ret,"(-0.231, -0.00852]",72,579,0.011954047362016992,0.0002833875249828033,0.13283352008840796,0.5008635578583766,-0.20722126078385614
20,2,20,14,body_ret,"(-0.231, -0.00852]",168,577,-0.002183166686130124,-0.015299617509562324,0.1936724575768409,0.4540727902946274,-0.32174272168791757
20,2,20,14,body_ret,"(-0.231, -0.00852]",336,576,-0.0005124479417345599,-0.02441607561247855,0.344185790019038,0.4305555555555556,-0.5684190014731472
20,2,20,14,body_ret,"(-0.231, -0.00852]",672,567,-0.06139596937032779,-0.10573946177661342,0.37501480964437084,0.3298059964726631,-0.6801704052835396
20,2,20,14,body_ret,"(0.00255, 0.0103]",1,584,1.5710992460757813e-05,-1.7427067721675904e-05,0.011803174108790601,0.4897260273972603,-0.019459526287043734
20,2,20,14,body_ret,"(0.00255, 0.0103]",6,584,-0.000987520176561309,-0.0012482789806428918,0.025938699843952605,0.4589041095890411,-0.043786374919083104
20,2,20,14,body_ret,"(0.00255, 0.0103]",24,583,-0.005344813322482176,-0.001699235344095218,0.05513353780313925,0.4854202401372213,-0.09631515069766193
20,2,20,14,body_ret,"(0.00255, 0.0103]",72,583,0.0015526834753903339,-0.005854976730220618,0.11221111516216797,0.4751286449399657,-0.18359565654218682
20,2,20,14,body_ret,"(0.00255, 0.0103]",168,580,-0.010637013454051493,-0.02295470714558423,0.1348994203562773,0.4051724137931034,-0.23322105704190904
20,2,20,14,body_ret,"(0.00255, 0.0103]",336,579,-0.02219284860851164,-0.05052546483427656,0.24297427438583888,0.37305699481865284,-0.42310040134514576
20,2,20,14,body_ret,"(0.00255, 0.0103]",672,576,-0.04290753928418873,-0.09465309591632426,0.3837160222012316,0.3003472222222222,-0.6760389759162209
20,2,20,14,body_ret,"(0.0103, 0.294]",1,584,0.004506273364186879,0.0012438859759906773,0.036402126922319665,0.5462328767123288,-0.05555723605764056
20,2,20,14,body_ret,"(0.0103, 0.294]",6,584,0.0032616028694139173,-0.0009620126330305845,0.06163288365695727,0.4863013698630137,-0.09843265516456558
20,2,20,14,body_ret,"(0.0103, 0.294]",24,583,-0.00749863274217796,-0.005478533094812166,0.10538794346965032,0.4716981132075472,-0.18138873946710096
20,2,20,14,body_ret,"(0.0103, 0.294]",72,583,0.018250445476766308,0.003109101187111385,0.20255500967179063,0.5094339622641509,-0.31596532048168824
20,2,20,14,body_ret,"(0.0103, 0.294]",168,582,0.013781342356098887,-0.00520236290544801,0.18704320970627147,0.4879725085910653,-0.29483995365924903
20,2,20,14,body_ret,"(0.0103, 0.294]",336,581,0.0020180088734836495,-0.026837194674494302,0.28744159259328866,0.43029259896729777,-0.47226061890544263
20,2,20,14,body_ret,"(0.0103, 0.294]",672,573,-0.03812921826381761,-0.08168051460734371,0.3458195046369976,0.34205933682373474,-0.6087314009148637
20,2,20,14,color,green,1,1460,0.0021970177436669994,0.00041729249177402394,0.024781362072072436,0.5164383561643836,-0.03869222967525252
