ma,K_days,X_dist_low,Y_dist_now,H_hold,count_dedup,count_raw,win_rate,mean_short,mean_capped,median_short,std,max_loss,sharpe_like
ma50,20,0.3,0.03,40,365,763,0.6547945205479452,0.06551344416724345,0.07037839287317837,0.10854816824966085,0.3438370175613205,-1.621172638436482,0.1905363321026354
ma50,20,0.3,0.03,60,361,756,0.6731301939058172,0.08658221851057621,0.08875354182782925,0.12597547380156082,0.3361851812054406,-1.295984455958549,0.25754323316727745
ma50,20,0.3,0.05,10,479,1295,0.6826722338204593,0.04794847311122222,0.048407085350585896,0.07764952780692547,0.20105392963155816,-1.2196752626552056,0.23848563019429814
ma50,20,0.3,0.05,20,475,1281,0.7221052631578947,0.04190697983674877,0.04846153317345417,0.11567877629063095,0.2981383906870628,-1.846704871060172,0.14056217228574197
ma50,20,0.3,0.05,40,470,1254,0.6787234042553192,0.07313074243865243,0.07997366253691107,0.11700060962274739,0.3433626445333076,-1.8481870552355133,0.21298397948341305
ma50,20,0.3,0.05,60,467,1243,0.6659528907922913,0.09172057746164171,0.09365838958899585,0.1250346164497368,0.3332740860147264,-1.295984455958549,0.2752106488639169
ma50,20,0.4,0.03,10,61,94,0.6229508196721312,0.05084554516432946,0.05084554516432946,0.10060549604098745,0.21726205793769543,-0.6550060313630879,0.234028645622562
ma50,20,0.4,0.03,20,60,93,0.6666666666666666,0.02733392966231939,0.031780033210300124,0.11000821902398639,0.3101641185762503,-1.1800615595075237,0.08812731075338637
ma50,20,0.4,0.03,40,58,87,0.6206896551724138,0.0141221898279602,0.01946501445105341,0.09830194223216199,0.40488414159222175,-1.309883828139406,0.03487958252062966
ma50,20,0.4,0.03,60,56,85,0.6785714285714286,0.04607622755442703,0.053226453310274105,0.1397251409085991,0.42275358681199426,-1.295984455958549,0.10899074305173882
ma50,20,0.4,0.05,10,78,154,0.6153846153846154,0.04852737388834063,0.04852737388834063,0.05597674511970069,0.2074257835198438,-0.6550060313630879,0.23395053915126304
ma50,20,0.4,0.05,20,76,148,0.6973684210526315,0.052948713602168476,0.05645879535057432,0.11711793753975058,0.29056727801673965,-1.1800615595075237,0.18222531443859996
ma50,20,0.4,0.05,40,74,139,0.6081081081081081,0.025067389815284932,0.029255009114466095,0.09830194223216199,0.3947440877389253,-1.309883828139406,0.06350288856476537
ma50,20,0.4,0.05,60,72,137,0.6527777777777778,0.05972466151060057,0.06528594820959273,0.1397251409085991,0.40004606085176775,-1.295984455958549,0.14929446220126844
ma50,40,0.2,0.03,10,1544,5208,0.5686528497409327,0.012897263128942932,0.014257107209895198,0.02641926290899893,0.1921368863812018,-2.1032028469750887,0.06712538842413951
ma50,40,0.2,0.03,20,1533,5172,0.62426614481409,0.014367909947124372,0.016847872862374384,0.05545826036193813,0.25380483527056236,-2.039654295882054,0.05661007179712639
ma50,40,0.2,0.03,40,1514,5071,0.6221928665785997,0.04327099875907539,0.04689121833170746,0.06306342913046831,0.3083434743528121,-1.9237163814180933,0.14033375880549345
ma50,40,0.2,0.03,60,1373,4408,0.6737072104879825,0.061971456967820686,0.07402960272844965,0.11596232179226074,0.3981510602336657,-5.259776911705416,0.1556481023344533
ma50,40,0.2,0.05,10,1864,8644,0.555793991416309,0.011976630817690525,0.013729636622231502,0.020435165459248894,0.1945626505989344,-2.6324531516183987,0.06155667997337676
ma50,40,0.2,0.05,20,1850,8577,0.6313513513513513,0.016334019935380258,0.018794632721414854,0.06244853613906676,0.24842956487624238,-2.039654295882054,0.06574909851618188
ma50,40,0.2,0.05,40,1829,8413,0.6260251503553854,0.04280484136389103,0.046221414102897665,0.06412124744972314,0.30675945903163215,-1.9237163814180933,0.1395387822726507
ma50,40,0.2,0.05,60,1659,7303,0.6763110307414105,0.06415940051134458,0.07686973565761848,0.11960407496952041,0.39900683742206167,-4.820642648490749,0.16079774704080577
ma50,40,0.3,0.03,10,573,1427,0.5846422338568935,0.009908385327017624,0.010862321834934076,0.04076411393484569,0.20751273865546377,-1.342368045649073,0.0477483232654389
ma50,40,0.3,0.03,20,569,1412,0.6309314586994728,0.007128920204009978,0.010147062935767651,0.0635243450173465,0.2750432597376256,-1.7855444602948172,0.02591926888450395
ma50,40,0.3,0.03,40,564,1392,0.6099290780141844,0.03164159422881857,0.035622488530890485,0.055775307472064606,0.33963124053578914,-1.5875238701464038,0.09316455747387081
ma50,40,0.3,0.03,60,534,1258,0.6816479400749064,0.07464231169347088,0.0788377040455304,0.12293250241182074,0.34052830390660965,-2.205603448275862,0.21919561703728932
ma50,40,0.3,0.05,10,769,2423,0.5721716514954487,0.013419621407918497,0.013970873470392175,0.032653061224489854,0.19716458622182365,-1.2196752626552056,0.06806304146739874
ma50,40,0.3,0.05,20,765,2396,0.6379084967320261,0.010283595797833946,0.012997485034925786,0.06746378924856611,0.26745222066953617,-1.9257875066737853,0.038450216536210224
ma50,40,0.3,0.05,40,757,2365,0.6129458388375165,0.041395973877062224,0.04391562010596038,0.062087186261558736,0.3184390145097534,-1.5354026605635815,0.12999655190113119
ma50,40,0.3,0.05,60,716,2121,0.6703910614525139,0.07479102781473985,0.07791999361920883,0.11575581849785432,0.3288444032042546,-2.205603448275862,0.2274359152413034
ma50,40,0.4,0.03,10,128,288,0.5703125,-0.027212383232216857,-0.02369401626492141,0.04002590421082014,0.2852719219618262,-1.342368045649073,-0.09539103268585365
ma50,40,0.4,0.03,20,125,276,0.584,-0.03636355901997399,-0.030036863185991934,0.03556034482758619,0.32549340681370825,-1.7855444602948172,-0.11171826605012058
ma50,40,0.4,0.03,40,124,273,0.5806451612903226,-0.014564355087773017,-0.006456735620098787,0.05032518025934357,0.3941782411141107,-1.5354026605635815,-0.03694865309309851
ma50,40,0.4,0.03,60,121,251,0.6776859504132231,0.06506820572679846,0.06506820572679846,0.12293969362032198,0.3410541485604655,-0.9667933586717343,0.1907855570777862
ma50,40,0.4,0.05,10,180,490,0.5388888888888889,-0.020001124545840503,-0.017395071147571068,0.016761338986189034,0.28949086141493685,-1.2196752626552056,-0.06909069408298947
ma50,40,0.4,0.05,20,175,470,0.5828571428571429,-0.03415496144534317,-0.027784562814825726,0.03986332574031892,0.3295804415012858,-1.846704871060172,-0.10363163933442913
ma50,40,0.4,0.05,40,174,466,0.5574712643678161,-0.012488175231353354,-0.003749972415719617,0.05185633565737824,0.3899453638725891,-1.5354026605635815,-0.03202544866114563
ma50,40,0.4,0.05,60,169,431,0.650887573964497,0.06506459889399661,0.06506459889399661,0.09907529722589181,0.34424996605674557,-0.9667933586717343,0.18900393699173662
ma50,40,0.5,0.05,10,31,102,0.6451612903225806,0.046785227007118894,0.05026854720598161,0.11100478468899522,0.27587631147482,-1.1079829261647443,0.1695876922415251
ma50,60,0.2,0.03,10,1146,4448,0.4607329842931937,-0.016421349667584635,-0.014998493564867902,-0.013333654029830333,0.1856821876476208,-2.1032028469750887,-0.08843793729287769
ma50,60,0.2,0.03,20,1142,4426,0.5183887915936952,-0.03104497372979629,-0.023089972791592753,0.010109427391363057,0.32063356649223307,-5.958748443337484,-0.09682384183737143
ma50,60,0.2,0.03,40,1062,3800,0.5998116760828626,0.021498896111922804,0.026874026068985837,0.059611011195818076,0.3378280707182746,-3.3071400600443805,0.06363857232530391
ma50,60,0.2,0.03,60,874,2974,0.7093821510297483,0.045946495157788356,0.07996046296760324,0.17026208055903186,0.604207901916836,-10.52512726798068,0.07604418117013056
ma50,60,0.2,0.05,10,1401,7229,0.4539614561027837,-0.016438674720095303,-0.015362371857340478,-0.015790660951951363,0.18298669489535643,-2.1032028469750887,-0.08983535513057928
ma50,60,0.2,0.05,20,1396,7188,0.5107449856733525,-0.024646942991461366,-0.021090411372723585,0.0058696090704423165,0.2663976860823314,-2.039654295882054,-0.09251935838453236
ma50,60,0.2,0.05,40,1302,6214,0.5852534562211982,0.011263753189205876,0.017993872911503797,0.06208705259708014,0.3452882504305922,-3.3071400600443805,0.03262130459162568
ma50,60,0.2,0.05,60,1081,4896,0.6854764107308048,0.034411550670857535,0.06936950879952865,0.15813089896332977,0.5940360920389512,-10.52512726798068,0.057928383699287336
ma50,60,0.3,0.03,10,487,1428,0.3737166324435318,-0.05585647337822565,-0.05476504443359478,-0.03526170798898076,0.21051483937980775,-1.342368045649073,-0.26533271261438357
ma50,60,0.3,0.03,20,486,1424,0.4794238683127572,-0.05444656842806543,-0.04886525574259604,-0.017547453816457725,0.30209937340496745,-1.7855444602948172,-0.18022734643371544
ma50,60,0.3,0.03,40,464,1282,0.6012931034482759,0.02858956912510397,0.03434668685696337,0.061796902591772895,0.3575836341001597,-1.847239180572514,0.07995211860589792
ma50,60,0.3,0.03,60,365,1001,0.7342465753424657,0.11671124388990793,0.1278659637506075,0.21908315565031988,0.416994057850552,-2.7961504811898514,0.27988706719589873
ma50,60,0.3,0.05,10,634,2330,0.3753943217665615,-0.053663290653899215,-0.051324527969636595,-0.03867022053454072,0.21964582754160591,-2.078078078078078,-0.24431736880471433
ma50,60,0.3,0.05,20,632,2322,0.4651898734177215,-0.058918637102009654,-0.05472321203036229,-0.02382773243833769,0.29186101561025746,-1.9257875066737853,-0.20187224038405957
ma50,60,0.3,0.05,40,599,2081,0.5742904841402338,0.010919837812797002,0.01658660618439707,0.05555801300482155,0.35180064510797315,-1.9823895027624312,0.031039845903197624
ma50,60,0.3,0.05,60,468,1640,0.7115384615384616,0.10102943820914675,0.11534417651132986,0.21440319061467078,0.4370044943647546,-3.743439226519337,0.23118626813210874
ma50,60,0.4,0.03,10,126,280,0.373015873015873,-0.06793022125214829,-0.06374458437327299,-0.03906124047270376,0.2687217608337339,-1.342368045649073,-0.2527901761338142
ma50,60,0.4,0.03,20,125,278,0.432,-0.06354377310296325,-0.05725941742060471,-0.054750869061413576,0.3407017643686306,-1.7855444602948172,-0.1865084943740136
ma50,60,0.4,0.03,40,121,262,0.6115702479338843,0.04795345537971208,0.04957180528073204,0.05542900531511019,0.346489448805728,-1.148936170212766,0.13839802494707115
ma50,60,0.4,0.03,60,102,220,0.7450980392156863,0.12528455151646262,0.1415430599890659,0.2874833461601276,0.46123763586131555,-2.411262069554815,0.2716269050388877
ma50,60,0.4,0.05,10,165,449,0.3515151515151515,-0.07895797874546795,-0.06997146031018008,-0.05355766760852809,0.29806675686052386,-2.078078078078078,-0.264900318227756
ma50,60,0.4,0.05,20,164,446,0.4329268292682927,-0.08043343817341714,-0.06962555782138082,-0.043703255246944184,0.35885837734097037,-1.9257875066737853,-0.22413699456984687
ma50,60,0.4,0.05,40,159,417,0.5786163522012578,0.020747371652468746,0.024566063570185082,0.05032822757111588,0.3674531954518151,-1.3987583572110793,0.056462624109059875
ma50,60,0.4,0.05,60,129,351,0.7441860465116279,0.14138785810265062,0.153548149724166,0.28449653702717104,0.4291855279088172,-2.411262069554815,0.32943295826295715
ma50,60,0.5,0.03,10,30,54,0.3333333333333333,-0.10220854454319733,-0.09604113784022349,-0.07728985166279956,0.3410805603348489,-1.1079829261647443,-0.29966100807051615
ma50,60,0.5,0.03,20,30,54,0.5,-0.019445848060085327,-0.019445848060085327,0.005057974076329352,0.3399266069386946,-0.8403414767051134,-0.05720601936756414
ma50,60,0.5,0.05,10,36,85,0.3055555555555556,-0.10659430601398695,-0.1014548004281754,-0.07728985166279956,0.3173248205578693,-1.1079829261647443,-0.33591543777316263
ma50,60,0.5,0.05,20,36,85,0.4444444444444444,-0.025267494924527924,-0.025267494924527924,-0.03813353332364522,0.31435098915257625,-0.8403414767051134,-0.08037988044078927
ma50,60,0.5,0.05,40,34,81,0.6764705882352942,0.049194320401029966,0.049194320401029966,0.13047171646547995,0.3853066108417595,-0.9797583081571,0.12767577564671853
ma50,60,0.5,0.05,60,31,77,0.6774193548387096,0.10154114611724045,0.10154114611724045,0.16916299559471382,0.31887505602253474,-0.8384264538198405,0.3184355257629954
