asset,symbol,interval,entry_dt,entry_close,score,+1w,+2w,+4w,+8w
crypto,ARUSDT,1w,2025-09-01,6.574,60.0,10.42,1.4,-8.93,-35.81
crypto,ARUSDT,1w,2025-11-03,5.758,75.0,-24.24,-32.44,-31.85,-30.98
crypto,ARUSDT,1w,2026-04-13,2.043,65.0,-3.96,4.5,13.17,
crypto,ARUSDT,1w,2026-05-04,2.514,65.0,-8.04,,,
crypto,ASTERUSDT,1w,2026-05-04,0.7101,70.0,-5.51,,,
crypto,ATHUSDT,1w,2024-11-04,0.05691,65.0,5.92,7.57,57.93,27.41
crypto,ATHUSDT,1w,2024-12-30,0.07251,70.0,-14.4,-20.55,-42.02,-43.98
crypto,ATHUSDT,1w,2025-05-12,0.05094,65.0,-3.77,-6.46,-24.48,-42.07
crypto,ATHUSDT,1w,2025-08-04,0.03699,70.0,-9.11,-7.27,-18.09,42.61
crypto,ATHUSDT,1w,2025-08-18,0.0343,65.0,-9.18,-11.66,71.63,-14.43
crypto,ATHUSDT,1w,2025-09-08,0.06086,90.0,-3.27,6.92,-24.91,-57.94
crypto,ATHUSDT,1w,2026-03-16,0.007365,60.0,-6.75,-7.94,-21.75,-12.08
crypto,ATHUSDT,1w,2026-05-04,0.007019,65.0,-7.75,,,
crypto,ATOMUSDT,1w,2021-03-29,21.564,75.0,8.71,-0.69,7.15,-41.8
crypto,ATOMUSDT,1w,2021-04-26,23.105,80.0,24.36,5.06,-45.68,-56.37
crypto,ATOMUSDT,1w,2021-08-16,21.874,80.0,-3.03,17.72,102.51,48.28
crypto,ATOMUSDT,1w,2021-08-30,25.75,80.0,36.17,72.03,50.73,44.68
crypto,ATOMUSDT,1w,2021-10-11,32.435,65.0,5.68,14.86,-1.56,-24.52
crypto,ATOMUSDT,1w,2021-10-25,37.255,75.0,-4.1,-14.3,-26.47,-13.8
crypto,ATOMUSDT,1w,2021-12-20,32.112,80.0,10.58,8.86,7.82,-18.85
crypto,ATOMUSDT,1w,2022-01-31,31.278,75.0,-16.4,-16.68,-10.07,2.13
crypto,ATOMUSDT,1w,2022-03-21,29.945,65.0,6.68,-11.58,-25.64,-61.91
crypto,ATOMUSDT,1w,2022-07-18,9.974,60.0,3.67,13.81,6.64,47.23
crypto,ATOMUSDT,1w,2022-08-29,13.043,65.0,20.23,12.59,-8.16,6.68
crypto,ATOMUSDT,1w,2022-10-03,13.188,80.0,-11.33,-8.2,9.48,-22.26
crypto,ATOMUSDT,1w,2022-10-24,13.914,90.0,3.77,-26.75,-28.68,-35.27
crypto,ATOMUSDT,1w,2023-01-02,10.544,65.0,21.33,26.38,39.91,13.85
crypto,ATOMUSDT,1w,2023-04-10,12.656,80.0,-14.59,-9.09,-13.87,-33.38
crypto,ATOMUSDT,1w,2023-10-23,7.304,65.0,14.35,30.38,35.61,53.72
crypto,ATOMUSDT,1w,2023-11-20,9.905,85.0,-3.83,7.94,13.36,-2.66
crypto,ATOMUSDT,1w,2024-01-08,9.988,65.0,-3.46,-5.66,-2.51,31.97
crypto,ATOMUSDT,1w,2024-02-05,9.737,70.0,8.82,6.62,35.37,13.81
crypto,ATOMUSDT,1w,2024-03-18,11.614,70.0,5.87,-4.58,-24.71,-29.39
crypto,ATOMUSDT,1w,2024-09-23,5.024,65.0,-7.46,-13.69,-11.45,74.1
crypto,ATOMUSDT,1w,2024-10-14,4.69,65.0,-5.14,-15.27,21.11,94.18
crypto,ATOMUSDT,1w,2024-11-04,5.272,65.0,7.74,65.91,92.17,39.23
crypto,ATOMUSDT,1w,2025-01-20,6.094,60.0,-19.97,-25.06,-20.02,-21.27
crypto,ATOMUSDT,1w,2025-05-05,5.3,65.0,-6.43,-9.66,-19.55,-23.09
crypto,ATOMUSDT,1w,2025-07-07,4.675,75.0,10.76,4.28,-0.34,-4.11
crypto,ATOMUSDT,1w,2025-08-04,4.659,75.0,-0.84,2.7,-3.78,-11.03
crypto,ATOMUSDT,1w,2025-09-01,4.483,60.0,3.37,-1.81,-7.54,-31.92
crypto,ATOMUSDT,1w,2026-01-05,2.5715,65.0,-5.83,-13.15,-24.3,-32.56
crypto,ATOMUSDT,1w,2026-05-04,2.011,80.0,-0.2,,,
crypto,AVAXUSDT,1w,2022-03-14,84.756,70.0,6.02,15.68,-11.11,-56.92
crypto,AVAXUSDT,1w,2022-07-18,23.791,65.0,-0.4,17.23,-3.51,-29.87
crypto,AVAXUSDT,1w,2022-08-01,27.889,65.0,0.99,-17.69,-31.89,-40.78
crypto,AVAXUSDT,1w,2022-10-24,18.245,80.0,-0.1,-28.68,-29.55,-36.02
crypto,AVAXUSDT,1w,2023-01-09,16.813,65.0,3.27,24.97,5.63,-3.85
crypto,AVAXUSDT,1w,2023-04-03,17.521,65.0,15.16,-3.95,-6.42,-15.67
crypto,AVAXUSDT,1w,2023-04-24,17.071,65.0,-3.95,-12.03,-12.77,-21.35
crypto,AVAXUSDT,1w,2023-07-10,14.277,60.0,-5.27,-8.14,-14.12,-33.8
crypto,AVAXUSDT,1w,2023-10-16,10.076,65.0,12.88,22.56,126.76,303.12
crypto,AVAXUSDT,1w,2024-01-08,35.274,75.0,-7.72,-1.39,12.65,19.4
crypto,AVAXUSDT,1w,2024-01-29,34.835,65.0,14.07,15.76,22.54,55.42
crypto,AVAXUSDT,1w,2024-05-20,36.777,60.0,-5.01,-10.32,-31.87,-11.39
crypto,AVAXUSDT,1w,2024-07-15,32.589,75.0,-15.97,-34.82,-36.22,-27.06
crypto,AVAXUSDT,1w,2024-09-16,27.282,65.0,6.38,-1.32,6.19,27.35
crypto,AVAXUSDT,1w,2024-10-07,29.056,60.0,-0.29,-11.39,9.84,86.0
crypto,AVAXUSDT,1w,2024-11-04,31.915,90.0,8.86,31.83,69.34,35.09
crypto,AVAXUSDT,1w,2024-12-16,36.546,60.0,-1.98,17.97,-2.44,-32.02
crypto,AVAXUSDT,1w,2024-12-30,43.113,80.0,-15.23,-17.3,-35.95,-42.15
crypto,AVAXUSDT,1w,2025-01-20,35.737,75.0,-22.73,-30.44,-30.51,-44.57
crypto,AVAXUSDT,1w,2025-04-21,21.711,65.0,-8.39,14.25,8.02,-23.95
crypto,AVAXUSDT,1w,2025-05-05,24.804,65.0,-7.01,-5.45,-15.18,-26.29
crypto,AVAXUSDT,1w,2025-05-19,23.452,60.0,-10.98,-10.29,-29.59,6.89
crypto,AVAXUSDT,1w,2025-06-02,21.039,60.0,-9.23,-21.52,-13.1,1.53
crypto,AVAXUSDT,1w,2025-07-07,21.191,65.0,18.29,22.98,12.5,16.45
crypto,AVAXUSDT,1w,2025-08-04,23.839,90.0,5.15,8.32,3.51,26.16
crypto,AVAXUSDT,1w,2025-09-01,24.676,85.0,19.43,33.9,21.88,-23.82
crypto,AVAXUSDT,1w,2026-05-04,10.221,65.0,-5.39,,,
crypto,AXSUSDT,1w,2022-03-21,68.214,65.0,-2.47,-28.27,-35.03,-68.3
crypto,AXSUSDT,1w,2022-07-18,17.195,65.0,4.76,7.36,-16.04,-30.06
crypto,AXSUSDT,1w,2023-01-09,9.308,65.0,34.1,31.28,6.31,-15.26
crypto,AXSUSDT,1w,2023-04-10,9.251,70.0,-14.46,-14.77,-26.44,-46.5
crypto,AXSUSDT,1w,2023-10-23,5.6379,80.0,1.39,12.69,18.71,61.94
crypto,AXSUSDT,1w,2023-11-20,6.6928,75.0,0.69,16.99,36.41,16.31
crypto,AXSUSDT,1w,2023-12-18,9.1299,80.0,-3.0,-18.15,-14.74,-10.18
crypto,AXSUSDT,1w,2024-02-05,7.4755,80.0,9.69,8.83,68.28,31.24
crypto,AXSUSDT,1w,2024-05-20,7.7356,65.0,0.28,-3.38,-24.01,-17.35
crypto,AXSUSDT,1w,2024-10-14,5.189,65.0,-6.98,-13.89,5.74,50.03
crypto,AXSUSDT,1w,2024-11-04,5.517,75.0,-0.54,50.97,71.56,27.41
crypto,AXSUSDT,1w,2024-11-18,8.329,90.0,-0.74,13.64,-27.88,-30.33
crypto,AXSUSDT,1w,2024-12-30,7.029,70.0,-12.53,-17.44,-38.4,-43.49
crypto,AXSUSDT,1w,2025-05-05,3.131,65.0,-2.59,-9.23,-23.35,-30.6
crypto,AXSUSDT,1w,2025-07-14,2.821,65.0,-5.85,-20.21,-14.85,-9.93
crypto,AXSUSDT,1w,2025-08-04,2.528,65.0,-4.98,-4.19,-2.73,-13.69
crypto,AXSUSDT,1w,2025-08-25,2.517,75.0,-2.3,0.95,-13.71,-35.0
crypto,AXSUSDT,1w,2025-09-08,2.541,65.0,-6.38,-14.52,-33.14,-43.37
crypto,AXSUSDT,1w,2026-01-12,1.854,65.0,9.82,-6.8,-25.19,-33.12
crypto,AXSUSDT,1w,2026-02-09,1.387,60.0,-6.13,-9.01,-10.6,-22.57
crypto,AXSUSDT,1w,2026-04-20,1.419,75.0,-6.62,0.92,,
crypto,AXSUSDT,1w,2026-05-04,1.432,70.0,-12.71,,,
crypto,BANANAS31USDT,1w,2025-11-24,0.003919,60.0,-15.57,-15.44,-9.19,5.64
crypto,BANANAS31USDT,1w,2026-05-04,0.012152,75.0,12.39,,,
crypto,BANANAUSDT,1w,2025-07-14,27.137,80.0,7.23,-14.23,-10.85,-16.1
crypto,BANANAUSDT,1w,2026-05-04,4.368,60.0,-7.23,,,
crypto,BASUSDT,1w,2026-04-06,0.007575,75.0,4.26,89.23,211.13,
crypto,BBUSDT,1w,2024-11-04,0.3315,65.0,-8.02,5.16,38.46,39.06
crypto,BBUSDT,1w,2024-11-25,0.4049,60.0,13.36,37.24,6.37,-30.48
crypto,BBUSDT,1w,2024-12-23,0.4307,70.0,7.04,-22.01,-34.64,-60.18
crypto,BBUSDT,1w,2025-05-05,0.1685,65.0,11.58,-6.37,-35.69,-52.98
crypto,BBUSDT,1w,2025-08-04,0.12935,65.0,-5.81,14.08,14.44,51.97
crypto,BBUSDT,1w,2025-08-18,0.14756,75.0,-9.35,0.32,52.55,-15.19
crypto,BBUSDT,1w,2025-09-01,0.14803,80.0,6.1,52.07,32.79,-29.54
crypto,BBUSDT,1w,2026-04-20,0.02763,60.0,22.22,21.53,,
crypto,BCHUSDT,1w,2020-07-27,294.76,70.0,1.89,4.77,-5.14,-22.15
crypto,BCHUSDT,1w,2020-08-24,279.6,60.0,-18.57,-20.55,-17.93,-2.95
crypto,BCHUSDT,1w,2020-10-12,249.45,75.0,8.78,7.49,5.83,10.69
crypto,BCHUSDT,1w,2021-02-01,445.58,65.0,62.26,58.76,15.99,25.97
crypto,BCHUSDT,1w,2021-03-29,561.29,80.0,23.0,73.58,73.38,17.78
crypto,BCHUSDT,1w,2021-05-24,661.1,60.0,-0.85,-7.23,-27.75,-31.21
crypto,BCHUSDT,1w,2021-08-02,555.95,75.0,26.61,21.0,37.58,2.73
crypto,BCHUSDT,1w,2021-08-30,764.87,65.0,-15.52,-20.43,-25.33,-21.95
crypto,BCHUSDT,1w,2021-10-04,584.57,65.0,4.72,5.56,2.76,-22.49
crypto,BCHUSDT,1w,2021-11-01,600.68,85.0,13.05,-4.31,-24.57,-25.51
crypto,BCHUSDT,1w,2022-03-14,327.26,65.0,14.99,15.62,0.21,-34.39
crypto,BCHUSDT,1w,2022-04-11,327.94,60.0,-6.27,-13.47,-34.53,-55.52
crypto,BCHUSDT,1w,2022-07-25,139.2,60.0,1.21,0.08,-19.12,-18.56
crypto,BCHUSDT,1w,2023-01-09,124.93,90.0,2.84,9.34,-1.87,-3.83
crypto,BCHUSDT,1w,2023-03-13,135.67,80.0,-8.14,-9.46,-1.06,-15.16
crypto,BCHUSDT,1w,2023-04-03,125.33,75.0,7.1,-4.45,-7.51,-7.81
crypto,BCHUSDT,1w,2023-06-19,193.94,90.0,54.06,36.77,28.58,-2.72
crypto,BCHUSDT,1w,2023-08-07,228.23,65.0,-17.33,-13.37,-16.69,-0.28
crypto,BCHUSDT,1w,2023-09-11,209.8,75.0,-2.47,15.34,2.45,12.75
crypto,BCHUSDT,1w,2023-12-04,251.4,90.0,-10.09,-8.91,-7.61,-6.55
crypto,BCHUSDT,1w,2023-12-18,228.99,85.0,13.52,1.43,3.31,18.22
crypto,BCHUSDT,1w,2024-02-05,277.37,90.0,-2.4,-3.27,52.72,146.72
crypto,BCHUSDT,1w,2024-04-08,524.43,60.0,-4.25,-10.38,-17.55,-9.63
crypto,BCHUSDT,1w,2024-05-13,484.13,70.0,-0.0,-5.4,-11.51,-22.33
crypto,BCHUSDT,1w,2024-07-22,416.0,60.0,-20.19,-20.72,-14.42,-17.74
crypto,BCHUSDT,1w,2024-09-16,342.2,60.0,2.99,-5.22,8.07,26.43
crypto,BCHUSDT,1w,2024-10-14,369.81,75.0,-4.82,-8.14,16.99,47.64
crypto,BCHUSDT,1w,2024-11-04,441.37,90.0,-1.98,16.74,41.06,6.67
crypto,BCHUSDT,1w,2024-12-16,445.74,60.0,-1.57,5.62,-4.15,-26.84
crypto,BCHUSDT,1w,2024-12-30,470.81,70.0,-4.92,-9.25,-23.44,-29.03
crypto,BCHUSDT,1w,2025-01-20,425.07,60.0,-15.21,-23.69,-22.9,-23.49
crypto,BCHUSDT,1w,2025-04-21,345.55,60.0,2.9,18.08,22.28,31.46
crypto,BCHUSDT,1w,2025-05-19,422.54,80.0,-4.58,-2.83,7.51,29.86
crypto,BCHUSDT,1w,2025-08-25,543.89,60.0,10.83,10.55,2.25,2.73
crypto,BCHUSDT,1w,2025-10-20,558.74,90.0,-4.01,-9.97,-3.57,5.73
crypto,BCHUSDT,1w,2025-11-17,538.8,85.0,0.3,10.96,9.65,9.68
crypto,BCHUSDT,1w,2025-12-15,590.77,85.0,5.18,8.12,0.03,-6.35
crypto,BCHUSDT,1w,2026-02-16,570.16,70.0,-22.59,-22.33,-18.09,-23.7
crypto,BERAUSDT,1w,2025-07-14,2.306,65.0,-1.26,-21.55,3.21,3.82
crypto,BERAUSDT,1w,2025-08-04,2.085,65.0,14.15,18.61,9.26,33.81
crypto,BERAUSDT,1w,2025-09-08,2.394,60.0,11.4,19.63,-11.36,-30.74
crypto,BERAUSDT,1w,2025-09-22,2.864,60.0,-2.58,-25.91,-33.52,-65.26
crypto,BERAUSDT,1w,2026-01-12,0.8492,65.0,-23.87,-45.75,-22.69,-21.44
crypto,BERAUSDT,1w,2026-02-09,0.6565,60.0,-11.41,-9.06,1.61,-38.84
crypto,BGBUSDT,1w,2025-02-03,6.385,65.0,-22.96,-20.96,-33.45,-35.99
crypto,BGBUSDT,1w,2025-03-17,4.927,70.0,-7.06,-17.05,-10.29,4.57
crypto,BGBUSDT,1w,2025-05-05,4.872,70.0,5.75,10.59,-4.54,-8.56
crypto,BGBUSDT,1w,2025-07-14,4.955,90.0,-5.95,-12.67,-5.99,-0.54
crypto,BGBUSDT,1w,2025-08-11,4.658,75.0,0.41,-2.79,5.8,6.76
crypto,BGBUSDT,1w,2025-10-20,4.808,75.0,-6.14,-15.12,-26.0,-27.48
crypto,BGBUSDT,1w,2026-05-04,2.158,65.0,-3.14,,,
crypto,BIGTIMEUSDT,1w,2024-02-26,0.485,65.0,19.2,-13.96,-27.94,-61.63
crypto,BIGTIMEUSDT,1w,2024-05-27,0.2209,60.0,-22.63,-34.54,-48.98,-53.64
crypto,BIGTIMEUSDT,1w,2024-09-09,0.1251,65.0,-1.68,16.47,-4.32,44.04
crypto,BIGTIMEUSDT,1w,2024-09-23,0.1457,65.0,-17.84,-17.84,21.62,12.97
crypto,BIGTIMEUSDT,1w,2024-10-14,0.1506,60.0,17.66,3.85,1.06,17.13
crypto,BIGTIMEUSDT,1w,2024-11-18,0.1646,65.0,4.19,35.18,-14.76,-36.39
crypto,BIGTIMEUSDT,1w,2025-04-07,0.06612,60.0,6.37,16.92,25.08,-10.84
crypto,BIGTIMEUSDT,1w,2025-07-21,0.07034,75.0,-18.28,-11.96,-20.87,-24.92
crypto,BIGTIMEUSDT,1w,2025-08-04,0.06193,70.0,-7.51,-10.12,-16.62,-22.28
crypto,BIGTIMEUSDT,1w,2026-01-12,0.0245,60.0,-16.86,-29.84,-37.22,-44.69
crypto,BIOUSDT,1w,2025-05-19,0.08779,60.0,-22.1,-30.5,-49.42,-19.97
crypto,BIOUSDT,1w,2025-07-14,0.07026,60.0,-4.17,-16.34,92.73,144.11
crypto,BIOUSDT,1w,2025-08-04,0.11394,80.0,18.84,114.02,42.33,19.86
crypto,BIOUSDT,1w,2026-04-13,0.02795,60.0,7.26,116.24,58.43,
crypto,BLESSUSDT,1w,2026-04-06,0.008559,65.0,-37.68,-24.91,-19.0,
crypto,BLESSUSDT,1w,2026-04-20,0.006427,65.0,-7.67,7.87,,
crypto,BLURUSDT,1w,2023-10-23,0.2497,65.0,12.25,67.56,126.35,108.69
crypto,BLURUSDT,1w,2023-12-18,0.5211,65.0,-11.17,-17.06,15.08,51.54
crypto,BLURUSDT,1w,2024-01-08,0.5478,65.0,9.47,11.54,12.43,28.22
crypto,BLURUSDT,1w,2024-03-04,0.7024,60.0,-11.35,-17.58,-23.28,-42.1
crypto,BLURUSDT,1w,2024-05-20,0.4503,75.0,-10.99,-18.3,-46.95,-51.88
crypto,BLURUSDT,1w,2024-09-02,0.1729,65.0,2.6,20.82,30.48,11.1
crypto,BLURUSDT,1w,2024-09-16,0.2089,65.0,17.33,7.99,36.33,17.23
crypto,BLURUSDT,1w,2024-10-07,0.2498,60.0,14.01,-8.33,-3.16,65.65
crypto,BLURUSDT,1w,2024-11-04,0.2419,80.0,1.24,38.16,71.06,12.2
crypto,BLURUSDT,1w,2025-07-14,0.1034,65.0,4.06,-20.02,-20.53,-17.98
crypto,BLURUSDT,1w,2025-08-04,0.08797,60.0,-6.59,-10.22,-12.87,-15.41
crypto,BLURUSDT,1w,2026-01-12,0.03638,60.0,-21.66,-39.31,-41.37,-46.54
crypto,BLURUSDT,1w,2026-04-06,0.02204,60.0,47.55,23.77,26.72,
crypto,BNBUSDT,1w,2021-07-26,332.55,90.0,2.84,24.57,44.26,3.52
crypto,BNBUSDT,1w,2021-09-27,430.29,100.0,-6.1,9.37,21.81,42.09
crypto,BNBUSDT,1w,2021-10-11,470.61,100.0,1.17,11.37,38.14,21.03
crypto,BNBUSDT,1w,2021-11-29,557.39,70.0,2.19,-4.95,-4.76,-32.37
crypto,BNBUSDT,1w,2021-12-20,546.44,75.0,-2.85,-19.81,-29.74,-30.4
crypto,BNBUSDT,1w,2022-02-07,397.9,60.0,-4.41,-9.55,-9.25,4.97
crypto,BNBUSDT,1w,2022-03-21,430.48,65.0,4.6,-2.98,-7.4,-25.84
crypto,BNBUSDT,1w,2022-07-25,283.31,60.0,13.94,12.08,-2.5,-3.29
crypto,BNBUSDT,1w,2022-08-29,278.82,60.0,5.87,-4.54,2.08,12.44
crypto,BNBUSDT,1w,2022-09-26,284.62,60.0,-2.32,-4.35,10.15,8.02
crypto,BNBUSDT,1w,2022-10-17,275.67,60.0,13.73,22.53,-4.21,-9.04
crypto,BNBUSDT,1w,2022-11-21,307.45,80.0,-5.05,-7.52,-20.9,-1.45
crypto,BNBUSDT,1w,2023-01-09,302.24,70.0,0.25,4.97,3.31,-4.67
crypto,BNBUSDT,1w,2023-03-13,335.75,90.0,-2.22,-6.63,3.56,-7.12
crypto,BNBUSDT,1w,2023-03-27,313.5,60.0,-0.27,10.91,7.39,0.18
crypto,BNBUSDT,1w,2023-05-22,314.05,75.0,-2.86,-25.1,-23.92,-22.74
crypto,BNBUSDT,1w,2023-10-30,243.98,65.0,1.5,0.98,-6.49,27.52
crypto,BNBUSDT,1w,2023-12-04,239.8,65.0,-0.38,10.09,25.88,27.03
crypto,BNBUSDT,1w,2023-12-18,263.99,70.0,17.86,14.35,20.53,32.47
crypto,BNBUSDT,1w,2024-04-15,578.98,85.0,3.46,2.11,-0.87,5.33
crypto,BNBUSDT,1w,2024-07-15,602.16,90.0,-3.03,-17.52,-11.79,-8.1
crypto,BNBUSDT,1w,2024-08-19,573.42,65.0,-10.74,-12.32,2.58,5.73
crypto,BNBUSDT,1w,2024-09-09,553.4,65.0,6.29,7.65,3.4,13.46
crypto,BNBUSDT,1w,2024-10-07,572.23,60.0,5.95,3.01,9.73,29.76
crypto,BNBUSDT,1w,2024-11-04,627.88,90.0,-1.45,5.17,18.26,12.96
crypto,BNBUSDT,1w,2025-02-10,672.72,95.0,-2.26,-7.31,-10.47,-13.2
crypto,BNBUSDT,1w,2025-03-10,602.28,70.0,3.5,-0.07,-3.05,8.08
crypto,BNBUSDT,1w,2025-04-21,603.45,60.0,-2.93,7.87,10.91,2.03
crypto,BNBUSDT,1w,2025-05-05,650.97,90.0,0.02,2.81,0.09,1.8
crypto,BNBUSDT,1w,2025-06-23,654.72,100.0,1.22,5.64,29.02,33.83
crypto,BNBUSDT,1w,2025-10-06,1302.32,85.0,-14.83,-12.65,-23.53,-31.34
crypto,BNBUSDT,1w,2025-12-22,858.89,60.0,4.25,5.22,0.77,-28.45
crypto,BOMEUSDT,1w,2024-10-07,0.00784,65.0,18.29,9.48,19.11,32.53
crypto,BOMEUSDT,1w,2024-11-04,0.009338,90.0,13.02,0.55,11.27,-25.27
crypto,BOMEUSDT,1w,2024-11-25,0.009702,65.0,7.09,-14.41,-36.04,-62.28
crypto,BOMEUSDT,1w,2025-04-21,0.001511,60.0,-7.35,44.54,51.09,-14.03
crypto,BOMEUSDT,1w,2025-05-05,0.002184,65.0,7.05,4.53,-16.35,-27.2
crypto,BOMEUSDT,1w,2025-07-07,0.001803,60.0,28.4,22.35,9.93,7.43
crypto,BOMEUSDT,1w,2025-08-04,0.001982,70.0,-5.65,9.08,-2.27,-14.48
crypto,BOMEUSDT,1w,2025-08-18,0.002162,75.0,-11.93,-10.41,-8.23,-49.77
crypto,BOMEUSDT,1w,2025-09-01,0.001937,65.0,10.22,2.43,-12.49,-48.37
crypto,BOMEUSDT,1w,2025-12-29,0.000851,65.0,-19.48,-25.94,-45.09,-55.53
crypto,BOMEUSDT,1w,2026-04-13,0.000572,60.0,-9.09,-6.43,2.52,
crypto,BOMEUSDT,1w,2026-05-04,0.000645,70.0,-9.07,,,
crypto,BRETTUSDT,1w,2024-11-04,0.10302,65.0,58.19,58.88,103.73,47.13
crypto,BRETTUSDT,1w,2025-07-07,0.05549,70.0,11.41,8.31,8.52,-19.12
crypto,BRETTUSDT,1w,2025-08-04,0.06022,80.0,-6.69,-6.96,-25.47,-24.86
crypto,BTCUSDT,1w,2020-07-06,9299.5,65.0,-0.98,6.88,25.66,10.3
crypto,BTCUSDT,1w,2020-09-14,10913.0,70.0,-1.31,-2.32,5.41,46.17
crypto,BTCUSDT,1w,2020-10-05,11369.5,90.0,1.17,14.55,36.09,70.38
crypto,BTCUSDT,1w,2021-04-12,56139.5,70.0,-12.65,0.83,-17.31,-30.49
crypto,BTCUSDT,1w,2021-04-26,56603.0,90.0,2.91,-17.99,-37.01,-38.74
crypto,BTCUSDT,1w,2021-07-19,35383.5,65.0,12.73,23.77,39.25,33.51
crypto,BTCUSDT,1w,2021-09-13,47239.0,70.0,-8.61,2.06,30.26,38.74
crypto,BTCUSDT,1w,2021-09-27,48211.0,100.0,13.42,27.63,27.17,18.84
crypto,BTCUSDT,1w,2021-11-15,58609.5,70.0,-2.24,-15.73,-20.38,-26.54
crypto,BTCUSDT,1w,2022-03-14,41249.0,65.0,13.54,12.47,-3.88,-24.05
crypto,BTCUSDT,1w,2022-10-31,20912.0,65.0,-21.93,-22.17,-18.21,-20.58
crypto,BTCUSDT,1w,2023-01-09,20886.5,90.0,8.69,13.71,4.25,5.3
crypto,BTCUSDT,1w,2023-03-06,21994.5,60.0,27.12,27.14,28.73,29.21
crypto,BTCUSDT,1w,2023-05-08,26896.0,70.0,-0.61,4.35,-3.67,12.06
crypto,BTCUSDT,1w,2023-05-22,28065.5,90.0,-3.43,-7.68,8.56,7.11
crypto,BTCUSDT,1w,2023-07-24,29262.5,70.0,-0.65,0.12,-10.87,-10.38
crypto,BTCUSDT,1w,2023-09-25,27988.0,90.0,-0.26,-3.07,23.35,33.74
crypto,BTCUSDT,1w,2023-10-16,29988.2,90.0,15.12,16.78,24.61,38.0
crypto,BTCUSDT,1w,2024-01-01,43915.0,85.0,-4.99,-5.34,-3.1,43.82
crypto,BTCUSDT,1w,2024-04-08,65597.4,70.0,-1.07,-3.85,-6.35,6.14
crypto,BTCUSDT,1w,2024-05-13,66217.5,90.0,3.45,2.32,0.63,-8.25
crypto,BTCUSDT,1w,2024-07-15,68119.9,90.0,0.14,-14.68,-14.28,-13.26
crypto,BTCUSDT,1w,2024-08-05,58688.5,65.0,-0.51,9.37,-6.57,6.99
crypto,BTCUSDT,1w,2024-08-19,64190.0,75.0,-10.79,-14.58,-1.01,7.55
crypto,BTCUSDT,1w,2024-09-09,59089.1,70.0,7.54,10.98,6.35,36.1
crypto,BTCUSDT,1w,2024-10-07,62839.7,80.0,9.86,8.22,27.98,61.05
crypto,BTCUSDT,1w,2024-10-28,68762.7,85.0,16.95,30.74,41.48,36.27
crypto,BTCUSDT,1w,2024-12-30,98339.3,90.0,-3.91,3.02,-0.69,-4.18
crypto,BTCUSDT,1w,2025-04-21,93696.5,75.0,0.57,11.06,16.28,7.69
crypto,BTCUSDT,1w,2025-06-16,100901.3,60.0,7.33,8.17,16.18,16.32
crypto,BTCUSDT,1w,2025-08-18,113442.5,70.0,-4.61,-2.08,1.54,-4.27
crypto,BTCUSDT,1w,2026-04-06,70714.3,60.0,4.32,11.17,16.19,
crypto,BTCUSDT,1w,2026-05-04,82163.1,65.0,-3.12,,,
crypto,CAKEUSDT,1w,2024-08-19,1.9604,65.0,-15.61,-17.13,-0.94,1.23
crypto,CAKEUSDT,1w,2024-09-16,1.942,60.0,9.51,-3.0,2.19,-3.26
crypto,CAKEUSDT,1w,2024-11-04,1.9986,65.0,-6.0,30.78,109.67,40.99
crypto,CAKEUSDT,1w,2024-11-18,2.6137,80.0,16.37,60.32,-10.98,-17.33
crypto,CAKEUSDT,1w,2024-12-23,2.5173,75.0,11.94,-8.86,-20.73,-1.12
crypto,CAKEUSDT,1w,2025-02-10,2.795,80.0,-10.94,-25.07,-36.39,-32.94
crypto,CAKEUSDT,1w,2025-03-17,2.6152,80.0,-24.56,-37.99,-25.76,-12.77
crypto,CAKEUSDT,1w,2025-05-05,2.4206,70.0,-5.75,-3.03,-5.13,-6.26
crypto,CAKEUSDT,1w,2025-05-19,2.3473,60.0,1.15,-2.16,-14.12,15.17
crypto,CAKEUSDT,1w,2025-06-23,2.3027,80.0,-1.46,4.28,34.12,17.26
crypto,CAKEUSDT,1w,2025-07-07,2.4013,70.0,12.58,28.61,17.07,0.54
crypto,CAKEUSDT,1w,2025-08-18,2.7002,70.0,-8.75,-10.59,7.42,7.31
crypto,CAKEUSDT,1w,2025-09-08,2.5299,65.0,14.65,4.31,34.91,0.64
crypto,CAKEUSDT,1w,2026-04-13,1.5024,60.0,1.72,-0.87,1.19,
crypto,CFXUSDT,1w,2023-10-23,0.15569,65.0,6.24,15.04,2.04,23.49
crypto,CFXUSDT,1w,2023-12-04,0.19243,75.0,-3.83,-0.09,-8.16,4.46
crypto,CFXUSDT,1w,2024-01-08,0.18633,75.0,1.01,24.4,18.31,73.63
crypto,CFXUSDT,1w,2024-09-23,0.18217,65.0,0.47,-7.65,-21.0,1.72
crypto,CFXUSDT,1w,2024-11-04,0.16493,60.0,-7.92,12.35,52.42,8.91
crypto,CFXUSDT,1w,2024-11-18,0.1853,90.0,23.38,35.66,-17.5,-19.21
crypto,CFXUSDT,1w,2025-06-02,0.08179,60.0,-9.23,-22.25,-9.28,164.92
crypto,CFXUSDT,1w,2025-07-07,0.10277,75.0,114.38,82.27,102.63,67.18
crypto,CFXUSDT,1w,2025-09-15,0.17137,60.0,-15.19,-15.75,-34.5,-49.82
