asset,symbol,interval,entry_dt,entry_close,score,+5d,+10d,+20d,+40d
kr,004020,1d,2021-12-02,40700.0,60.0,2.7,5.41,0.74,-4.42
kr,004020,1d,2022-01-05,44400.0,60.0,1.35,-4.28,-11.94,-14.3
kr,004020,1d,2022-03-23,42850.0,80.0,-5.13,-4.67,0.23,-7.93
kr,004020,1d,2022-04-21,44500.0,60.0,-0.56,-3.03,-9.78,-23.6
kr,004020,1d,2022-09-13,36600.0,95.0,-7.1,-18.03,-18.17,-15.57
kr,004020,1d,2022-11-07,30650.0,70.0,8.65,7.67,9.95,-1.14
kr,004020,1d,2023-01-13,34500.0,70.0,2.03,-0.87,-0.72,-3.48
kr,004020,1d,2023-02-21,38300.0,80.0,-8.62,-9.14,-13.05,-3.0
kr,004020,1d,2023-07-27,34950.0,70.0,5.58,0.29,-0.29,13.45
kr,004020,1d,2023-09-01,38000.0,70.0,2.5,3.82,-5.39,-12.76
kr,004020,1d,2024-01-29,35700.0,80.0,-1.26,0.28,-0.56,-10.92
kr,004020,1d,2024-02-01,34900.0,60.0,4.15,4.3,-0.29,-7.74
kr,004020,1d,2024-02-07,37000.0,70.0,-0.54,-6.76,-9.73,-13.92
kr,004020,1d,2024-09-24,25900.0,70.0,7.72,5.79,-1.35,-16.41
kr,004020,1d,2024-10-07,28300.0,60.0,-2.65,-5.65,-10.42,-22.97
kr,004020,1d,2024-12-10,22700.0,60.0,-3.74,-4.41,-1.76,3.52
kr,004020,1d,2025-01-07,22550.0,60.0,-3.1,-0.67,-3.77,26.16
kr,004020,1d,2025-02-13,23500.0,80.0,8.72,14.47,22.55,-4.68
kr,004020,1d,2025-02-20,25550.0,70.0,5.28,24.66,12.72,-10.18
kr,004020,1d,2025-03-06,29300.0,90.0,2.39,0.0,-17.06,-15.7
kr,004020,1d,2025-05-28,27950.0,70.0,0.72,5.01,8.05,34.53
kr,004020,1d,2025-06-10,30650.0,70.0,-5.55,-3.59,11.58,6.53
kr,004020,1d,2025-07-03,35550.0,100.0,-7.03,-1.13,0.42,-9.7
kr,004020,1d,2025-07-11,35000.0,60.0,-0.57,7.43,-5.29,1.29
kr,004020,1d,2026-01-13,31250.0,60.0,1.28,3.68,2.4,11.68
kr,004020,1d,2026-01-22,33900.0,80.0,-6.93,-9.44,8.7,5.31
kr,004020,1d,2026-02-11,34150.0,60.0,8.49,21.23,4.1,15.81
kr,004020,1d,2026-02-20,38950.0,85.0,19.38,-5.26,-11.42,-1.16
kr,004020,1d,2026-02-27,46500.0,100.0,-20.65,-24.95,-26.45,-6.34
kr,004020,1d,2026-03-06,39750.0,75.0,-6.92,-5.79,-13.84,8.3
kr,004020,1d,2026-04-08,37850.0,70.0,5.68,5.94,13.34,
kr,004020,1d,2026-05-14,45950.0,60.0,,,,
kr,004170,1d,2020-06-30,220500.0,60.0,-1.13,-5.44,-4.99,-7.26
kr,004170,1d,2020-08-12,220500.0,70.0,-7.03,-9.07,-6.58,-2.72
kr,004170,1d,2020-10-12,219500.0,70.0,2.51,-0.68,-1.59,5.47
kr,004170,1d,2020-10-19,225000.0,60.0,-3.11,-7.11,5.33,8.0
kr,004170,1d,2020-11-10,228000.0,70.0,3.95,3.51,2.19,8.55
kr,004170,1d,2020-12-09,245000.0,70.0,-2.04,-5.51,-0.82,0.0
kr,004170,1d,2021-01-08,247500.0,60.0,0.0,1.41,-3.84,19.19
kr,004170,1d,2021-01-12,255000.0,60.0,-4.51,-2.75,-5.1,12.55
kr,004170,1d,2021-02-18,264000.0,70.0,3.79,11.55,5.11,5.11
kr,004170,1d,2021-02-23,274000.0,70.0,5.66,7.66,-1.46,0.18
kr,004170,1d,2021-04-29,300000.0,60.0,5.17,2.67,7.17,-5.0
kr,004170,1d,2021-12-02,234500.0,60.0,8.1,4.69,8.32,-1.07
kr,004170,1d,2022-03-11,271000.0,60.0,-4.06,-4.61,-5.9,-12.36
kr,004170,1d,2022-05-11,254000.0,60.0,0.79,-3.74,0.59,-14.37
kr,004170,1d,2022-09-08,230500.0,60.0,4.12,-0.87,-2.39,-8.03
kr,004170,1d,2022-12-05,224500.0,80.0,-1.78,-5.35,-0.67,1.11
kr,004170,1d,2022-12-28,229000.0,70.0,0.44,1.53,1.31,-11.35
kr,004170,1d,2023-01-05,230000.0,60.0,1.09,2.61,-1.3,-7.39
kr,004170,1d,2023-03-03,218500.0,70.0,-5.03,-5.49,-1.37,-5.72
kr,004170,1d,2023-07-27,191800.0,60.0,1.3,10.01,5.84,5.84
kr,004170,1d,2023-08-10,211000.0,95.0,-4.5,-3.79,0.0,-15.21
kr,004170,1d,2023-08-14,214000.0,60.0,-7.8,-4.91,-1.4,-16.21
kr,004170,1d,2024-01-29,170700.0,70.0,6.62,8.14,3.69,-0.23
kr,004170,1d,2024-02-01,178600.0,70.0,4.65,6.1,-5.04,0.0
kr,004170,1d,2024-03-28,170300.0,60.0,1.12,-6.52,-4.35,-5.05
kr,004170,1d,2024-04-01,178300.0,70.0,-7.18,-10.1,-6.73,-8.47
kr,004170,1d,2025-02-20,148800.0,80.0,-0.87,7.86,-1.41,3.43
kr,004170,1d,2025-03-05,148700.0,60.0,4.51,-0.87,-7.94,6.32
kr,004170,1d,2025-03-07,160500.0,80.0,-6.73,-8.6,-4.98,-1.37
kr,004170,1d,2025-04-04,152500.0,95.0,-4.92,0.92,3.8,13.44
kr,004170,1d,2025-05-12,172700.0,80.0,-2.32,1.51,1.91,9.21
kr,004170,1d,2025-06-18,184300.0,70.0,-0.43,4.67,3.2,-11.18
kr,004170,1d,2025-07-14,197800.0,70.0,-6.57,-13.4,-16.43,-12.49
kr,004170,1d,2025-09-16,186800.0,60.0,6.58,0.16,-6.48,18.84
kr,004170,1d,2025-09-19,205500.0,80.0,-9.15,-13.63,-13.28,10.95
kr,004170,1d,2025-11-06,188700.0,70.0,15.0,23.21,28.25,26.66
kr,004170,1d,2025-11-10,203000.0,60.0,9.36,6.4,20.2,26.11
kr,004170,1d,2026-01-07,262000.0,70.0,7.63,10.5,23.09,26.15
kr,004170,1d,2026-01-28,297500.0,70.0,8.4,22.69,20.84,1.01
kr,004170,1d,2026-02-09,355000.0,60.0,-0.28,1.41,-8.17,-3.94
kr,004170,1d,2026-04-16,375500.0,70.0,2.4,8.39,,
kr,004170,1d,2026-05-13,482500.0,70.0,,,,
kr,004370,1d,2020-06-12,342000.0,70.0,8.04,10.67,12.13,10.09
kr,004370,1d,2020-06-17,375000.0,60.0,-0.4,-3.07,2.27,0.8
kr,004370,1d,2021-05-07,291000.0,60.0,3.44,-1.37,4.3,10.31
kr,004370,1d,2021-06-14,316000.0,60.0,2.37,0.0,-2.22,1.27
kr,004370,1d,2021-07-15,331500.0,90.0,-3.02,-1.66,-6.49,-11.61
kr,004370,1d,2021-12-13,303500.0,70.0,3.79,4.94,4.28,10.21
kr,004370,1d,2022-01-24,327000.0,80.0,-0.76,3.67,-0.46,-9.94
kr,004370,1d,2022-02-04,341000.0,70.0,-1.91,-3.37,-15.25,-9.24
kr,004370,1d,2022-06-23,272500.0,60.0,-1.83,4.95,1.83,10.09
kr,004370,1d,2022-07-01,285000.0,80.0,-0.7,-1.58,-1.93,8.42
kr,004370,1d,2022-08-08,294000.0,70.0,1.87,-0.17,0.17,0.68
kr,004370,1d,2022-08-24,311500.0,70.0,-3.69,-7.06,-2.57,-4.01
kr,004370,1d,2022-11-14,318000.0,70.0,1.1,1.1,7.08,6.29
kr,004370,1d,2023-02-10,356000.0,80.0,0.28,3.37,-1.69,8.01
kr,004370,1d,2023-03-31,379000.0,60.0,1.58,-0.79,4.62,15.83
kr,004370,1d,2023-04-06,389000.0,60.0,-0.51,-1.67,3.47,14.65
kr,004370,1d,2023-05-16,426000.0,90.0,-2.82,3.05,2.7,-5.99
kr,004370,1d,2023-08-07,426500.0,70.0,11.02,8.79,7.97,11.14
kr,004370,1d,2023-08-11,459000.0,95.0,1.31,0.33,-5.56,0.76
kr,004370,1d,2023-09-26,460500.0,60.0,2.93,-1.95,-3.47,-9.12
kr,004370,1d,2023-11-01,471500.0,60.0,0.0,-6.15,-12.94,-13.68
kr,004370,1d,2024-04-22,395500.0,70.0,0.63,0.13,2.91,30.97
kr,004370,1d,2024-05-13,424000.0,70.0,-2.24,10.61,28.3,4.72
kr,004370,1d,2024-05-28,469000.0,80.0,-4.05,15.99,5.12,2.56
kr,004370,1d,2024-06-10,528000.0,85.0,8.9,-3.98,-14.11,-15.91
kr,004370,1d,2024-12-19,391500.0,60.0,-2.04,-6.64,-12.9,-9.71
kr,004370,1d,2025-01-24,349000.0,60.0,3.15,-2.87,0.72,17.91
kr,004370,1d,2025-03-06,389500.0,95.0,-1.93,9.5,4.24,3.98
kr,004370,1d,2025-03-19,422000.0,60.0,-4.03,-3.91,-2.84,3.55
kr,004370,1d,2025-05-16,454000.0,90.0,-5.07,-6.61,-12.89,-8.04
kr,004370,1d,2025-07-14,420500.0,60.0,-3.69,-9.04,-8.8,-2.97
kr,004370,1d,2025-08-20,386500.0,70.0,4.27,10.35,22.51,11.51
kr,004370,1d,2025-09-11,488000.0,100.0,-1.33,-9.02,-12.5,-11.07
kr,004370,1d,2025-11-17,462000.0,95.0,-1.73,-5.63,-6.82,-10.17
kr,004370,1d,2026-05-14,389500.0,90.0,,,,
kr,004490,1d,2020-06-08,33500.0,80.0,-8.66,-6.42,-10.45,-12.84
kr,004490,1d,2020-11-12,31500.0,60.0,7.94,22.06,36.83,158.73
kr,004490,1d,2020-11-20,36000.0,70.0,16.53,8.33,38.47,175.0
kr,004490,1d,2020-11-27,41950.0,70.0,-7.03,3.46,58.52,208.7
kr,004490,1d,2020-12-09,43050.0,60.0,-4.76,42.16,101.16,140.42
kr,004490,1d,2020-12-18,49850.0,95.0,33.4,56.47,98.6,106.62
kr,004490,1d,2020-12-23,61200.0,100.0,22.55,41.5,83.82,51.14
kr,004490,1d,2021-01-07,90500.0,85.0,-9.5,6.19,22.65,-11.16
kr,004490,1d,2021-01-19,98700.0,60.0,12.46,21.07,0.81,-18.14
kr,004490,1d,2021-01-27,129500.0,75.0,-10.81,-15.44,-30.35,-40.23
kr,004490,1d,2021-02-01,126000.0,75.0,-17.86,-17.86,-32.22,-35.71
kr,004490,1d,2021-04-13,92400.0,100.0,1.08,-0.11,-9.85,17.97
kr,004490,1d,2021-05-21,95900.0,80.0,-0.73,3.86,13.14,-2.5
kr,004490,1d,2021-06-02,100500.0,70.0,7.96,2.99,-3.48,-10.35
kr,004490,1d,2021-06-07,106000.0,60.0,-1.42,-3.3,-10.0,-16.51
kr,004490,1d,2021-09-08,97700.0,100.0,-7.27,-8.9,-13.0,-19.45
kr,004490,1d,2021-11-19,85000.0,80.0,-6.82,-10.0,-10.0,-20.59
kr,004490,1d,2022-04-11,72300.0,85.0,1.38,5.67,-4.7,-15.08
kr,004490,1d,2022-04-19,77200.0,60.0,0.78,-4.4,-20.85,-29.53
kr,004490,1d,2022-04-21,82800.0,80.0,-6.4,-14.73,-27.78,-35.75
kr,004490,1d,2022-07-25,54900.0,80.0,-1.09,-0.91,-7.65,-15.21
kr,004490,1d,2022-10-19,40200.0,65.0,-6.47,-1.99,10.82,15.42
kr,004490,1d,2022-11-18,48300.0,90.0,-5.69,5.59,-6.73,-5.18
kr,004490,1d,2022-12-02,51000.0,60.0,-7.06,-11.67,-17.16,-5.49
kr,004490,1d,2023-02-14,51200.0,70.0,5.27,1.37,2.34,14.45
kr,004490,1d,2023-02-16,54200.0,70.0,-4.43,-2.77,-8.49,3.51
kr,004490,1d,2023-03-29,56300.0,70.0,2.66,4.09,-7.46,-12.34
kr,004490,1d,2023-05-17,55700.0,70.0,-9.52,-13.2,-13.11,-12.12
kr,004490,1d,2023-08-29,55000.0,90.0,16.0,12.36,6.73,-10.27
kr,004490,1d,2023-09-05,63800.0,60.0,-3.13,-0.78,-13.17,-16.93
kr,004490,1d,2023-11-30,58600.0,90.0,-4.1,-4.44,-0.68,-0.68
kr,004490,1d,2023-12-20,61700.0,70.0,-5.67,-4.38,-9.4,31.44
kr,004490,1d,2024-02-02,61900.0,60.0,31.18,32.63,44.43,21.16
kr,004490,1d,2024-02-06,66000.0,90.0,19.55,22.12,30.3,21.06
kr,004490,1d,2024-04-09,87200.0,70.0,7.22,8.03,34.29,23.85
kr,004490,1d,2024-04-15,94700.0,80.0,-1.69,5.81,13.83,13.94
kr,004490,1d,2024-05-17,111200.0,60.0,-8.18,-7.64,2.07,-13.22
kr,004490,1d,2024-08-16,99800.0,85.0,4.91,1.7,-10.62,-25.95
kr,004490,1d,2024-11-15,66400.0,60.0,-0.9,6.63,8.13,23.8
kr,004490,1d,2025-01-14,83900.0,70.0,0.83,-11.8,-4.41,-16.57
kr,004490,1d,2025-07-23,74400.0,60.0,-2.96,-11.69,-16.67,-13.71
kr,004490,1d,2025-11-28,66900.0,60.0,1.49,0.75,-5.23,-3.89
kr,004490,1d,2026-02-23,71600.0,60.0,-8.38,-16.2,-16.2,-9.08
kr,004490,1d,2026-04-21,65100.0,70.0,1.54,-0.77,,
kr,004800,1d,2020-07-15,50303.0,70.0,2.76,5.97,10.72,21.74
kr,004800,1d,2020-07-27,56003.0,80.0,-8.8,-3.85,-6.88,-0.96
kr,004800,1d,2020-09-04,62474.0,100.0,-4.07,-8.26,-6.17,-4.81
kr,004800,1d,2020-11-24,62628.0,60.0,-1.35,-1.97,-2.09,-5.29
kr,004800,1d,2021-02-01,61087.0,80.0,11.98,15.76,4.79,10.34
kr,004800,1d,2021-02-03,66480.0,85.0,5.33,3.13,-6.95,1.62
kr,004800,1d,2021-03-15,65941.0,60.0,-2.34,1.05,-0.24,26.17
kr,004800,1d,2021-04-21,75955.0,70.0,3.95,12.07,1.93,2.94
kr,004800,1d,2021-04-28,78959.0,60.0,7.81,0.0,-3.9,0.98
kr,004800,1d,2021-05-03,82811.0,80.0,0.46,-5.58,-5.58,-4.19
kr,004800,1d,2021-07-01,82041.0,60.0,-2.35,17.84,17.37,8.92
kr,004800,1d,2021-07-14,93981.0,95.0,-0.82,-1.64,-8.2,-1.23
kr,004800,1d,2021-12-03,77033.0,60.0,0.5,1.0,-7.0,-19.7
kr,004800,1d,2022-12-13,59624.0,60.0,-3.49,-0.9,-12.27,-10.21
kr,004800,1d,2023-08-02,49917.0,70.0,-2.93,-6.02,-2.16,-7.56
kr,004800,1d,2024-02-01,50149.0,75.0,-3.23,-2.92,-8.76,-9.06
kr,004800,1d,2024-03-28,47992.0,85.0,-4.82,-9.63,-5.46,-4.17
kr,004800,1d,2024-05-27,53846.0,85.0,-14.16,-15.16,-17.17,-15.59
kr,004800,1d,2024-07-29,50500.0,90.0,-20.69,-16.34,-3.27,3.37
kr,004800,1d,2024-08-14,43000.0,60.0,2.44,13.02,15.23,14.88
kr,004800,1d,2024-12-17,52200.0,100.0,-2.3,-12.74,-12.26,-6.9
kr,004800,1d,2025-04-28,53400.0,60.0,-2.62,2.06,25.09,42.88
kr,004800,1d,2025-05-29,66800.0,100.0,-0.45,1.65,14.22,18.71
kr,004800,1d,2025-07-29,84000.0,60.0,0.6,4.17,-2.38,3.57
kr,004800,1d,2025-09-15,94000.0,70.0,-4.68,-9.57,7.34,50.0
kr,004800,1d,2025-10-14,96000.0,90.0,3.33,23.33,71.15,46.56
kr,004800,1d,2025-10-24,113800.0,60.0,11.34,17.66,8.0,4.57
kr,004800,1d,2025-11-03,162400.0,95.0,-10.28,-13.18,-21.92,-29.37
kr,004800,1d,2025-11-11,164300.0,75.0,-17.65,-21.24,-14.36,-26.66
kr,004800,1d,2026-01-15,151300.0,85.0,0.13,4.3,-0.86,-2.18
kr,004800,1d,2026-02-13,161900.0,90.0,6.73,-9.76,-10.44,-2.9
kr,004800,1d,2026-03-18,148000.0,60.0,4.73,-6.69,5.41,
kr,004800,1d,2026-03-25,155000.0,75.0,-10.9,-1.87,3.23,
kr,004800,1d,2026-04-27,204500.0,95.0,26.41,22.0,,
kr,004800,1d,2026-05-06,258500.0,95.0,-3.48,,,
kr,004990,1d,2020-06-22,37050.0,70.0,-14.98,-14.17,-14.84,-16.33
kr,004990,1d,2020-07-23,33000.0,75.0,-6.36,-6.36,-8.03,-8.33
kr,004990,1d,2020-11-11,33000.0,90.0,1.97,6.97,5.3,7.27
kr,004990,1d,2021-04-15,34550.0,60.0,-0.14,6.51,8.39,22.87
kr,004990,1d,2021-04-29,36800.0,60.0,-3.4,1.77,11.41,8.7
kr,004990,1d,2021-05-10,38900.0,90.0,-3.34,-5.4,10.15,1.16
kr,004990,1d,2021-05-31,41000.0,60.0,2.56,3.54,-2.44,-7.68
kr,004990,1d,2022-03-10,30850.0,90.0,0.32,4.05,6.16,9.89
kr,004990,1d,2022-05-13,34900.0,80.0,-2.01,-0.57,2.72,-1.86
kr,004990,1d,2022-10-12,39200.0,60.0,-9.95,-17.86,-9.57,-16.71
kr,004990,1d,2023-05-15,30250.0,95.0,-4.13,-5.95,-6.94,-17.85
kr,004990,1d,2023-11-10,29150.0,60.0,0.34,0.51,-4.12,-13.21
kr,004990,1d,2024-01-29,26800.0,70.0,18.28,18.28,10.82,3.92
kr,004990,1d,2024-02-01,31250.0,85.0,5.92,4.0,-3.36,-12.96
kr,004990,1d,2024-02-07,33350.0,60.0,-8.55,-8.55,-11.39,-20.99
kr,004990,1d,2024-12-17,24300.0,100.0,-4.53,-12.55,-13.37,-6.38
kr,004990,1d,2025-03-06,23400.0,60.0,-0.85,-1.28,-11.32,-1.92
kr,004990,1d,2025-04-23,22300.0,60.0,1.35,8.74,15.92,26.23
kr,004990,1d,2025-05-12,24250.0,70.0,-0.21,6.6,24.74,45.15
kr,004990,1d,2025-05-22,25250.0,70.0,20.59,20.2,9.31,20.59
kr,004990,1d,2025-05-28,27250.0,80.0,13.58,7.16,2.2,7.89
kr,004990,1d,2025-06-04,31450.0,60.0,-5.09,-13.2,-7.63,-10.49
kr,004990,1d,2025-07-01,30150.0,80.0,-3.48,11.44,-6.3,-8.46
kr,004990,1d,2025-07-09,35200.0,95.0,-8.1,-13.92,-21.16,-15.62
kr,004990,1d,2025-08-28,28900.0,60.0,2.77,5.36,0.52,3.11
kr,004990,1d,2025-09-15,32300.0,70.0,-3.41,-9.75,-9.44,-1.55
kr,004990,1d,2025-11-06,30700.0,80.0,6.51,2.61,-8.63,-14.01
kr,004990,1d,2025-11-10,31400.0,70.0,1.27,-3.82,-11.31,-19.75
kr,004990,1d,2025-11-12,33750.0,90.0,-8.89,-17.78,-17.93,-23.41
kr,004990,1d,2026-02-13,36050.0,80.0,4.3,-12.9,-14.84,-19.0
kr,004990,1d,2026-02-23,38600.0,60.0,-12.69,-20.85,-20.21,-25.91
kr,004990,1d,2026-04-29,31300.0,90.0,-6.55,,,
kr,005070,1d,2020-05-18,10816.0,60.0,15.07,11.87,3.2,19.18
kr,005070,1d,2020-05-21,12199.0,85.0,-4.45,8.91,2.84,15.79
kr,005070,1d,2020-06-04,13286.0,70.0,-4.83,-5.58,-8.93,7.06
kr,005070,1d,2020-07-16,14125.0,85.0,-0.69,0.7,10.15,5.95
kr,005070,1d,2020-08-03,15706.0,70.0,7.54,-10.69,4.4,-11.32
kr,005070,1d,2020-10-08,14916.0,70.0,-4.64,-9.94,1.98,2.65
kr,005070,1d,2020-11-05,14916.0,60.0,-4.3,-2.65,4.97,39.74
kr,005070,1d,2020-12-09,17040.0,90.0,2.89,4.64,16.23,12.17
kr,005070,1d,2020-12-16,17533.0,80.0,1.69,21.13,10.43,26.2
kr,005070,1d,2021-02-16,21040.0,75.0,-1.17,-9.86,-12.68,-0.7
kr,005070,1d,2021-04-01,19262.0,60.0,6.93,13.85,33.34,28.97
kr,005070,1d,2021-04-07,20349.0,80.0,2.67,18.93,25.24,16.5
kr,005070,1d,2021-04-15,21929.0,60.0,20.27,17.12,12.16,15.77
kr,005070,1d,2021-04-20,23658.0,80.0,16.91,6.68,5.85,10.85
kr,005070,1d,2021-04-22,26375.0,90.0,-2.62,-4.5,-2.44,4.12
kr,005070,1d,2021-06-17,26226.0,60.0,2.45,8.1,40.87,95.49
kr,005070,1d,2021-07-01,28350.0,70.0,1.05,30.31,46.52,45.13
kr,005070,1d,2021-07-05,29387.0,60.0,2.18,44.37,41.85,44.71
kr,005070,1d,2021-07-09,30227.0,70.0,25.49,32.52,38.07,39.71
kr,005070,1d,2021-07-13,32104.0,70.0,26.31,25.54,54.16,38.62
kr,005070,1d,2021-07-19,42427.0,95.0,-4.31,-1.75,8.27,19.91
kr,005070,1d,2021-08-09,48650.0,85.0,-5.58,-11.68,-8.73,-10.96
kr,005070,1d,2021-09-13,51367.0,85.0,-10.87,-5.87,-6.73,-15.77
kr,005070,1d,2021-09-24,49095.0,70.0,-2.92,-11.77,-8.35,-5.63
kr,005070,1d,2021-11-18,48996.0,90.0,-5.24,-13.71,-8.87,-12.2
kr,005070,1d,2022-03-17,34178.0,60.0,1.01,5.92,30.2,43.07
kr,005070,1d,2022-04-06,39562.0,70.0,12.86,27.34,41.82,31.84
kr,005070,1d,2022-04-12,44649.0,60.0,8.63,19.69,15.49,13.5
kr,005070,1d,2022-04-19,48502.0,90.0,10.18,12.22,5.7,19.76
kr,005070,1d,2022-04-21,57491.0,95.0,-8.94,-6.01,-7.56,-4.64
kr,005070,1d,2022-06-14,52750.0,60.0,3.93,5.43,-10.86,11.61
kr,005070,1d,2022-06-16,56404.0,80.0,-10.51,-16.02,-10.33,7.71
kr,005070,1d,2022-08-09,58874.0,70.0,1.01,0.34,6.71,-8.73
kr,005070,1d,2022-09-08,67567.0,80.0,-10.23,-19.59,-19.88,-3.36
kr,005070,1d,2022-10-27,67073.0,80.0,1.62,-3.53,-13.11,-21.21
kr,005070,1d,2023-02-06,64603.0,60.0,5.81,8.72,52.45,164.83
kr,005070,1d,2023-02-09,68258.0,60.0,11.0,2.75,36.47,178.15
kr,005070,1d,2023-02-16,75766.0,90.0,-7.43,16.95,23.47,133.38
kr,005070,1d,2023-02-28,76556.0,70.0,33.29,25.68,88.26,113.94
kr,005070,1d,2023-03-03,88608.0,85.0,5.13,5.57,71.57,94.54
kr,005070,1d,2023-03-20,104808.0,85.0,27.24,79.36,73.14,60.04
kr,005070,1d,2023-03-27,133356.0,60.0,40.96,43.04,25.93,38.89
kr,005070,1d,2023-04-03,187983.0,75.0,1.47,-3.47,-3.05,-6.1
kr,005070,1d,2023-05-31,176524.0,60.0,7.95,23.67,4.42,-6.21
kr,005070,1d,2023-06-09,215346.0,85.0,-1.38,-4.13,-8.26,-23.39
kr,005070,1d,2023-07-17,198553.0,60.0,5.47,-9.7,-22.94,-28.84
kr,005070,1d,2023-09-15,162600.0,80.0,-5.66,-6.58,-2.34,-2.21
kr,005070,1d,2023-11-06,178000.0,85.0,-15.9,-9.83,-9.16,-20.22
kr,005070,1d,2024-02-16,175800.0,60.0,1.25,-0.63,0.97,-20.08
kr,005070,1d,2024-02-20,185700.0,80.0,-3.72,-9.32,-9.26,-20.95
kr,005070,1d,2024-05-27,152800.0,95.0,0.07,11.78,-5.3,-15.12
kr,005070,1d,2024-06-13,178200.0,60.0,-15.82,-20.99,-19.19,-39.11
kr,005070,1d,2024-09-02,117500.0,80.0,-15.32,-6.64,6.3,-13.11
kr,005070,1d,2024-09-26,132400.0,75.0,-5.66,-15.56,-19.49,-49.47
kr,005070,1d,2024-11-25,66100.0,65.0,-7.11,-20.73,-15.89,-19.82
kr,005070,1d,2025-01-03,55800.0,65.0,0.18,-0.9,-9.32,-11.56
kr,005070,1d,2025-01-20,61100.0,85.0,-13.58,-19.31,-7.36,-22.26
kr,005070,1d,2025-02-19,53100.0,80.0,10.73,-6.78,-7.25,-26.74
kr,005070,1d,2025-02-26,58800.0,70.0,-15.82,-18.03,-24.32,-31.04
kr,005070,1d,2025-04-23,41150.0,60.0,-4.37,-8.14,-25.64,-13.73
kr,005070,1d,2025-05-28,32250.0,70.0,12.71,3.88,3.88,19.53
kr,005070,1d,2025-06-04,35050.0,60.0,2.28,-8.13,10.13,10.84
kr,005070,1d,2025-07-03,38600.0,85.0,-6.99,-7.51,0.65,11.01
kr,005070,1d,2025-07-18,37550.0,60.0,2.66,-1.07,28.89,11.32
kr,005070,1d,2025-08-05,41400.0,85.0,13.41,18.24,1.45,-7.25
kr,005070,1d,2025-08-11,47300.0,95.0,3.17,-0.42,-12.58,-1.8
kr,005070,1d,2025-08-14,51000.0,60.0,-7.65,-15.98,-18.14,0.39
kr,005070,1d,2025-09-17,43900.0,60.0,-3.3,-12.53,33.03,8.66
kr,005070,1d,2025-10-14,46450.0,100.0,22.28,31.75,14.32,18.19
kr,005070,1d,2025-10-16,48700.0,60.0,15.2,16.02,14.78,6.78
kr,005070,1d,2025-10-21,56800.0,90.0,7.75,-1.94,-12.59,-12.32
kr,005070,1d,2025-10-24,60600.0,70.0,-8.42,-16.34,-24.92,-23.1
kr,005070,1d,2025-12-08,54800.0,80.0,-3.28,-12.32,-23.36,-6.75
kr,005070,1d,2026-01-22,47900.0,80.0,14.2,6.68,25.05,7.72
kr,005070,1d,2026-01-26,51900.0,80.0,-3.66,2.12,14.26,-0.39
kr,005070,1d,2026-01-28,54500.0,70.0,-1.83,-5.69,-4.59,-5.32
kr,005070,1d,2026-04-21,64500.0,90.0,-2.79,-1.09,,
kr,005090,1d,2020-06-16,29650.0,60.0,0.34,-2.53,-5.06,14.67
kr,005090,1d,2020-08-05,29650.0,70.0,20.07,12.82,16.69,31.53
kr,005090,1d,2020-08-10,33500.0,100.0,-3.58,4.18,12.84,16.12
kr,005090,1d,2020-08-12,35600.0,60.0,-6.04,-3.79,16.99,7.87
kr,005090,1d,2020-09-08,37800.0,80.0,28.04,17.2,2.91,2.65
kr,005090,1d,2020-09-10,41650.0,95.0,19.33,4.92,-7.8,-7.08
kr,005090,1d,2020-09-14,46400.0,95.0,4.85,-3.23,-21.12,-17.03
kr,005090,1d,2020-11-18,39850.0,70.0,-16.94,-11.79,-12.92,-5.4
kr,005090,1d,2020-11-30,36200.0,70.0,-8.43,-4.28,8.29,4.28
kr,005090,1d,2021-01-04,42800.0,80.0,-4.91,-11.92,-15.3,-10.86
kr,005090,1d,2021-02-17,43200.0,100.0,-13.54,-11.69,-8.91,-1.39
kr,005090,1d,2021-04-02,41400.0,60.0,-1.93,7.25,12.56,10.63
kr,005090,1d,2021-04-16,44400.0,60.0,-0.11,4.95,-0.34,18.24
kr,005090,1d,2021-06-07,46750.0,60.0,12.51,10.37,9.73,8.66
kr,005090,1d,2021-06-10,49300.0,80.0,8.32,3.45,0.71,1.83
kr,005090,1d,2021-06-14,52600.0,70.0,-1.9,-3.99,-7.13,-5.61
kr,005090,1d,2021-07-27,55400.0,95.0,-9.03,-12.45,-14.71,-6.5
kr,005090,1d,2021-09-15,48200.0,60.0,7.47,8.09,3.32,-3.53
kr,005090,1d,2021-10-06,54100.0,60.0,-7.95,-7.76,-12.01,-22.55
kr,005090,1d,2022-01-14,48850.0,80.0,0.72,3.58,5.22,5.63
kr,005090,1d,2022-02-04,54700.0,80.0,0.37,-6.4,2.93,-8.04
kr,005090,1d,2022-04-12,52800.0,70.0,3.79,-0.57,-8.52,-25.76
kr,005090,1d,2022-07-25,36100.0,60.0,0.55,6.09,4.57,-8.73
kr,005090,1d,2022-10-25,31250.0,60.0,2.08,3.04,6.24,11.04
kr,005090,1d,2023-09-08,26700.0,95.0,0.75,-1.5,-1.5,0.75
kr,005090,1d,2023-11-16,28900.0,60.0,-4.5,-0.17,-3.46,-13.67
kr,005090,1d,2023-11-29,29100.0,60.0,-0.69,-4.64,-6.19,-17.01
kr,005090,1d,2024-04-23,25100.0,95.0,-1.79,0.8,8.57,1.99
kr,005090,1d,2024-07-23,26800.0,75.0,1.31,-4.48,6.34,5.41
