622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 298/622] KATUSDT              rows=    89  ( 0.1s)
[ 299/622] KAVAUSDT             rows=  1497  ( 0.1s)
[ 300/622] KERNELUSDT           rows=   427  ( 0.1s)
[ 301/622] KGENUSDT             rows=   250  ( 0.1s)
[ 302/622] KIOXIAUSDT           rows=    10  ( 0.1s)
[ 303/622] KITEUSDT             rows=   229  ( 0.1s)
[ 304/622] KMNOUSDT             rows=   613  ( 0.1s)
[ 305/622] KNCUSDT              rows=  1522  ( 0.1s)
[ 306/622] KOPNUSDT             rows=    35  ( 0.1s)
[ 307/622] KSMUSDT              rows=  1629  ( 0.1s)
[ 308/622] KTOSUSDT             rows=    14  ( 0.1s)
[ 310/622] LABUSDT              rows=   241  ( 0.1s)
[ 309/622] KWEBUSDT             rows=    82  ( 0.1s)
[ 311/622] LASERTECUSDT         rows=    10  ( 0.1s)
[ 312/622] LAUSDT               rows=   376  ( 0.1s)
[ 313/622] LAYERUSDT            rows=   489  ( 0.1s)
[ 314/622] LDOUSDT              rows=  1215  ( 0.1s)
[ 315/622] LINEAUSDT            rows=   287  ( 0.1s)
[ 316/622] LINKUSDT             rows=  2140  ( 0.1s)
[ 317/622] LISTAUSDT            rows=   725  ( 0.1s)
[ 318/622] LITEUSDT             rows=    61  ( 0.1s)
[ 319/622] LITUSDT              rows=   173  ( 0.1s)
[ 320/622] LLYUSDT              rows=   216  ( 0.1s)
[ 321/622] LMTUSDT              rows=    14  ( 0.1s)
[ 322/622] LPTUSDT              rows=  1040  ( 0.1s)
[ 323/622] LQTYUSDT             rows=  1188  ( 0.1s)
[ 324/622] LSKUSDT              rows=   783  ( 0.1s)
[ 325/622] LTCUSDT              rows=  2501  ( 0.1s)
[ 326/622] LUMIAUSDT            rows=   602  ( 0.1s)
[ 327/622] LUNAUSDT             rows=  1432  ( 0.1s)
[ 328/622] LUNCUSDT             rows=  1368  ( 0.1s)
[ 330/622] LYNUSDT              rows=   249  ( 0.1s)
[ 329/622] LWLGUSDT             rows=    35  ( 0.1s)
[ 331/622] MAGICUSDT            rows=  1225  ( 0.1s)
[ 332/622] MAGMAUSDT            rows=   168  ( 0.1s)
[ 333/622] MANAUSDT             rows=  1656  ( 0.1s)
[ 334/622] MANTAUSDT            rows=   873  ( 0.1s)
[ 335/622] MANTRAUSDT           rows=   103  ( 0.1s)
[ 336/622] MASKUSDT             rows=  1400  ( 0.1s)
[ 337/622] MAVUSDT              rows=  1082  ( 0.1s)
[ 338/622] MCDUSDT              rows=   293  ( 0.1s)
[ 339/622] MDBUSDT              rows=     7  ( 0.1s)
[ 340/622] MEGAUSDT             rows=   136  ( 0.1s)
[ 341/622] MELANIAUSDT          rows=   511  ( 0.1s)
[ 342/622] MEMEUSDT             rows=   955  ( 0.1s)
[ 343/622] MERLUSDT             rows=   578  ( 0.1s)
[ 345/622] METISUSDT            rows=   818  ( 0.1s)
[ 344/622] METAUSDT             rows=   293  ( 0.1s)
[ 346/622] METUSDT              rows=   245  ( 0.1s)
