eval_date,bucket,Symbol,Name,tf,angle_deg,residence_20,next_ret_pct
2026-06-09,B,012205,계양전기우,1W,1.0934472100501897,0.8,-11.927480916030534
2026-06-09,B,016880,웅진,1Q,1.8860093314599287,0.3,-0.0523286237571951
2026-06-09,A,012510,더존비즈온,1W,0.7763253450321336,0.9,0.0
2026-06-09,A,004365,세방우,1M,0.5948342031487992,1.0,-0.53475935828877
2026-06-09,A,034590,인천도시가스,1M,0.10248472481895798,0.7,0.5836575875486382
2026-06-09,B,181710,NHN,1W,1.0559837783162214,1.0,-4.588235294117647
2026-06-09,B,010690,화신,1M,0.4719730170770214,0.3,0.6815968841285297
2026-06-09,B,010060,OCI홀딩스,1W,2.9012424191283426,1.0,2.9296875
2026-06-09,B,035420,NAVER,1M,0.8287355620687956,0.8,-11.673151750972762
2026-06-09,A,034220,LG디스플레이,1W,0.6598241406818268,0.6,-7.587687902648533
2026-06-09,B,267250,HD현대,1M,4.6745459209754285,1.0,0.6224066390041494
2026-06-09,A,003550,LG,1W,1.2546996771523116,0.95,-3.463587921847247
2026-06-09,B,012330,현대모비스,1W,1.7755232331978472,0.9,-4.201680672268908
2026-06-09,B,005010,휴스틸,1M,0.6027791660861821,0.45,1.1956521739130437
2026-06-09,A,000650,천일고속,1M,6.2692739909231525,0.4,-3.7593984962406015
2026-06-09,A,084670,동양고속,1M,6.462481519702427,0.4,-0.1345895020188425
2026-06-10,A,077500,유니퀘스트,1M,0.7541501393909275,0.65,2.781844802342606
2026-06-10,A,002450,삼익악기,1W,0.19601610851663803,0.65,-2.132701421800948
2026-06-10,B,009450,경동나비엔,1Q,0.6997818668004867,0.7,-0.2949852507374631
2026-06-10,B,015230,대창단조,1M,0.6333182555005799,0.7,-0.6611570247933884
2026-06-10,A,03473K,SK우,1W,2.0937885994359235,1.0,-1.2534818941504178
2026-06-10,B,066575,LG전자우,1W,2.0117549480699903,0.9,-1.827676240208877
2026-06-10,B,078935,GS우,1M,0.9505494643378314,0.75,0.3831417624521072
2026-06-10,A,454910,두산로보틱스,1W,0.8571646343913322,0.8,-3.4709193245778613
2026-06-10,B,456040,OCI,1W,1.6945906633763343,1.0,1.9924098671726755
2026-06-10,A,008060,대덕,1W,2.3167277689436387,1.0,2.258403361344538
2026-06-10,A,006980,우성,1M,0.6375860732665923,0.35,0.1133144475920679
2026-06-10,B,027410,BGF,1M,0.7444275568713132,0.75,-0.8631319358816275
2026-06-10,B,010780,아이에스동서,1M,0.5663730918821388,0.35,-1.4344262295081966
2026-06-10,B,092200,디아이씨,1M,2.273742696139313,0.5,2.481121898597627
2026-06-10,B,005385,현대차우,1M,1.5196169337581866,0.95,-3.125
2026-06-10,A,012510,더존비즈온,1W,0.7763253450321336,0.9,-0.6666666666666667
2026-06-10,B,013000,세우글로벌,1W,0.4147908228439582,0.6,4.920634920634921
2026-06-10,A,004310,현대약품,1M,2.5633847544275437,0.5,0.5366726296958855
2026-06-10,A,047040,대우건설,1W,4.215907273102237,1.0,-3.614457831325301
2026-06-10,A,281820,케이씨텍,1W,1.5860644112791666,0.95,14.132104454685098
2026-06-10,A,001800,오리온홀딩스,1W,0.7078894698254439,1.0,5.731225296442688
2026-06-10,B,014710,사조씨푸드,1M,0.2413466066677823,0.8,-1.248266296809986
2026-06-10,A,006405,삼성SDI우,1M,1.2059525845361176,0.45,-2.355460385438972
2026-06-10,B,003547,대신증권2우B,1M,1.234693973587709,1.0,0.2585315408479834
2026-06-10,B,010130,고려아연,1M,2.7469333491692147,1.0,-3.794266441821248
2026-06-10,A,003650,미창석유,1M,0.9832406465963051,1.0,4.264214046822742
2026-06-10,A,181710,NHN,1W,1.0251876333246501,1.0,-4.747225647348952
2026-06-10,B,036570,NC,1W,0.6611232473325888,0.85,-0.5836575875486382
2026-06-10,A,016360,삼성증권,1W,1.203805313955536,1.0,0.17825311942959
2026-06-10,A,009470,삼화전기,1Q,0.947318367938386,0.65,2.5
2026-06-10,B,001200,유진투자증권,1M,0.21371975468574775,0.4,-0.7927519818799547
2026-06-10,B,007340,DN오토모티브,1W,1.7601639451269426,0.95,-0.6305170239596469
2026-06-10,B,003160,디아이,1M,2.0063857285447506,0.8,2.355072463768116
2026-06-10,B,088790,진도,1W,0.8410463605094352,0.9,0.1953125
2026-06-10,B,078000,텔코웨어,1M,1.3894880821330147,0.75,0.2175489485134155
2026-06-10,A,005490,POSCO홀딩스,1M,0.4157228697849428,0.4,-3.3057851239669422
2026-06-10,A,241560,두산밥캣,1M,1.2947634768697218,0.85,-1.1058451816745656
2026-06-10,A,034220,LG디스플레이,1W,0.6101890409432267,0.6,-2.6336173508907823
2026-06-10,A,003550,LG,1W,1.2306020945659377,0.95,-4.783808647654094
2026-06-10,A,012330,현대모비스,1W,1.7419168161786756,0.9,0.7017543859649122
2026-06-10,A,005880,대한해운,1M,0.1405471667488867,0.35,-0.1041666666666666
2026-06-10,B,373220,LG에너지솔루션,1M,0.4179509258813699,0.5,-0.9079118028534372
2026-06-10,B,138930,BNK금융지주,1M,2.0775776842542126,1.0,0.1192605843768634
2026-06-10,A,214320,이노션,1W,0.28761615902867327,0.8,1.6524787180771157
2026-06-10,A,007070,GS리테일,1W,0.7195307331831935,0.85,1.072961373390558
2026-06-10,B,014910,성문전자,1W,1.1332813726092896,0.9,-0.7125890736342043
2026-06-10,A,021240,코웨이,1W,0.41898744839986013,0.55,-2.282608695652174
2026-06-10,B,155660,DSR,1M,0.08882490412577504,0.25,0.7290400972053462
2026-06-10,A,004150,한솔홀딩스,1M,1.030358563061483,0.7,-0.881057268722467
2026-06-10,B,000370,한화손해보험,1M,0.7910415616151056,0.7,-1.5822784810126582
2026-06-10,A,084670,동양고속,1M,6.460419398081257,0.4,-2.8301886792452837
2026-06-10,A,35320K,대덕전자1우,1W,3.4999511920128894,1.0,5.5643879173290935
2026-06-10,B,009415,태영건설우,1M,0.7071870113992326,0.45,6.117353308364544
2026-06-11,B,227840,현대코퍼레이션홀딩스,1M,0.48190163498535943,0.75,1.51006711409396
2026-06-11,B,001250,GS글로벌,1Q,0.43906438538372716,0.6,6.049822064056939
2026-06-11,B,028050,삼성E&A,1W,1.9465379810008407,1.0,6.013363028953229
2026-06-11,B,001060,JW중외제약,1M,0.11813546045446978,0.4,3.83877159309021
2026-06-11,B,004020,현대제철,1M,1.2079813215732698,0.65,10.25236593059937
2026-06-11,B,012205,계양전기우,1W,0.9748963666850957,0.8,3.9727582292849033
2026-06-11,A,002990,금호건설,1M,0.9851420531758334,0.55,4.619565217391304
2026-06-11,A,002450,삼익악기,1W,0.18320158649283172,0.65,5.407586763518967
2026-06-11,A,036570,NC,1W,0.6574232563374801,0.85,2.935420743639922
2026-06-11,A,015230,대창단조,1M,0.629252334686902,0.7,2.329450915141431
2026-06-11,A,015360,INVENI,1M,1.620981728765305,1.0,4.928131416837783
2026-06-11,A,066575,LG전자우,1W,1.9968058463022929,0.9,4.787234042553192
2026-06-11,B,079550,LIG디펜스앤에어로스페이스,1W,1.3927960376001476,0.9,1.7127799736495388
2026-06-11,A,001755,한양증권우,1M,1.570475141094822,0.75,4.954954954954955
2026-06-11,B,006650,대한유화,1M,0.9043170680349555,0.55,4.526404023470243
2026-06-11,B,005380,현대차,1W,1.755218119346605,1.0,2.707275803722504
2026-06-11,B,003490,대한항공,1M,0.3718257976230646,0.65,7.042253521126761
2026-06-11,B,002780,진흥기업,1M,0.5305633238032447,0.25,3.5838150289017343
2026-06-11,B,003240,태광산업,1M,1.872252195937492,0.85,5.8165548098434
2026-06-11,A,012630,HDC,1M,2.593379616563828,1.0,7.3604060913705585
2026-06-11,A,007340,DN오토모티브,1W,1.7557772597337742,0.95,2.284263959390863
2026-06-11,A,007120,미래아이앤지,1M,1.188500111435062,0.3,4.703974047039741
2026-06-11,A,047040,대우건설,1W,4.185863873223753,1.0,9.25
2026-06-11,A,014910,성문전자,1W,1.128612467505776,0.9,0.4784688995215311
2026-06-11,B,009190,대양금속,1W,1.2157270563888933,0.55,1.872659176029963
2026-06-11,A,004150,한솔홀딩스,1M,1.0241089870053919,0.7,4.592592592592593
2026-06-11,A,001940,KISCO홀딩스,1Q,1.557212128319869,0.9,2.8761061946902653
2026-06-11,A,454910,두산로보틱스,1W,0.8347859870852866,0.8,7.288629737609329
2026-06-11,B,004365,세방우,1M,0.5900594969222249,1.0,2.909482758620689
2026-06-11,A,000370,한화손해보험,1M,0.7796528905760126,0.7,4.501607717041801
2026-06-11,B,003530,한화투자증권,1M,2.1418183881611688,0.95,9.550561797752808
2026-06-11,B,017670,SK텔레콤,1W,1.7386159678636324,1.0,3.413654618473896
2026-06-11,A,084670,동양고속,1M,6.417110969234581,0.4,0.2773925104022191
2026-06-11,B,033530,SJG세종,1M,1.4261942546613209,0.55,5.98159509202454
2026-06-11,B,012200,계양전기,1M,7.321523352875151,0.35,5.88235294117647
2026-06-11,B,034590,인천도시가스,1M,0.10586333455397065,0.7,1.3539651837524178
2026-06-12,B,012030,DB,1W,0.8349526763772278,0.9,-0.4062976130015235
2026-06-12,B,195870,해성디에스,1W,1.3759275635440154,0.8,8.9171974522293
2026-06-12,B,456040,OCI,1W,1.6939551650040194,1.0,-7.31244064577398
2026-06-12,B,009140,경인전자,1W,0.8656696140324671,0.9,2.702702702702702
2026-06-12,B,006980,우성,1M,0.6358346071797648,0.35,2.9545454545454546
2026-06-12,A,448730,삼성FN리츠,1M,0.3666564005020031,0.35,7.171314741035857
2026-06-12,A,025540,한국단자,1M,0.4152226112454721,0.55,5.349794238683128
2026-06-12,B,005320,온타이드,1W,0.649529825633459,0.85,0.9225092250922508
2026-06-12,B,404990,신한서부티엔디리츠,1M,0.2129798198734934,0.25,-1.555023923444976
2026-06-12,B,078930,GS,1W,0.7258152469188849,1.0,4.275862068965517
2026-06-12,B,021240,코웨이,1W,0.3976837044325491,0.55,2.584269662921348
2026-06-12,B,030200,KT,1M,1.0961350012174573,1.0,1.094890510948905
